game_date,player_name,diff_rolling_OBA,rank,estimation_type
2024-07-01,Max Muncy,0.08,5,Underestimated
2024-07-02,Mookie Betts,1.24,1,Underestimated
2024-07-02,Kyle Tucker,0.54,2,Underestimated
2024-07-02,Manny Machado,0.35,3,Underestimated
2024-07-02,Max Muncy,0.09,4,Underestimated
2024-07-02,Juan Soto,0.08,5,Underestimated
2024-07-03,Mookie Betts,1.21,1,Underestimated
2024-07-03,Kyle Tucker,0.5,2,Underestimated
2024-07-03,Manny Machado,0.39,3,Underestimated
2024-07-03,Max Muncy,0.1,4,Underestimated
2024-07-03,Marcus Semien,0.09,5,Underestimated
2024-07-04,Mookie Betts,1.22,1,Underestimated
2024-07-04,Kyle Tucker,0.56,2,Underestimated
2024-07-04,Manny Machado,0.4,3,Underestimated
2024-07-04,Trea Turner,0.09,4,Underestimated
2024-07-04,Marcus Semien,0.08,5,Underestimated
2024-07-05,Mookie Betts,1.16,1,Underestimated
2024-07-05,Kyle Tucker,0.51,2,Underestimated
2024-07-05,Manny Machado,0.44,3,Underestimated
2024-07-05,Marcus Semien,0.11,4,Underestimated
2024-07-05,Trea Turner,0.08,5,Underestimated
2024-07-06,Mookie Betts,1.11,1,Underestimated
2024-07-06,Kyle Tucker,0.53,2,Underestimated
2024-07-06,Manny Machado,0.4,3,Underestimated
2024-07-06,Marcus Semien,0.19,4,Underestimated
2024-07-06,Juan Soto,0.1,5,Underestimated
2024-07-07,Mookie Betts,1.01,1,Underestimated
2024-07-07,Kyle Tucker,0.47,2,Underestimated
2024-07-07,Manny Machado,0.4,3,Underestimated
2024-07-07,Marcus Semien,0.15,4,Underestimated
2024-07-07,Juan Soto,0.11,5,Underestimated
2024-07-08,Mookie Betts,1.0,1,Underestimated
2024-07-08,Kyle Tucker,0.44,2,Underestimated
2024-07-08,Manny Machado,0.42,3,Underestimated
2024-07-08,Marcus Semien,0.27,4,Underestimated
2024-07-08,Trea Turner,0.16,5,Underestimated
2024-07-09,Mookie Betts,1.01,1,Underestimated
2024-07-09,Kyle Tucker,0.4,2,Underestimated
2024-07-09,Manny Machado,0.36,3,Underestimated
2024-07-09,Trea Turner,0.23,4,Underestimated
2024-07-09,Marcus Semien,0.22,5,Underestimated
2024-07-10,Mookie Betts,1.0,1,Underestimated
2024-07-10,Kyle Tucker,0.38,2,Underestimated
2024-07-10,Manny Machado,0.35,3,Underestimated
2024-07-10,Marcus Semien,0.29,4,Underestimated
2024-07-10,Trea Turner,0.17,5,Underestimated
2024-07-11,Mookie Betts,1.04,1,Underestimated
2024-07-11,Kyle Tucker,0.38,2,Underestimated
2024-07-11,Manny Machado,0.37,3,Underestimated
2024-07-11,Marcus Semien,0.26,4,Underestimated
2024-07-11,Trea Turner,0.16,5,Underestimated
2024-07-12,Mookie Betts,1.03,1,Underestimated
2024-07-12,Kyle Tucker,0.44,2,Underestimated
2024-07-12,Manny Machado,0.37,3,Underestimated
2024-07-12,Marcus Semien,0.25,4,Underestimated
2024-07-12,Trea Turner,0.19,5,Underestimated
2024-07-13,Mookie Betts,1.01,1,Underestimated
2024-07-13,Kyle Tucker,0.44,2,Underestimated
2024-07-13,Manny Machado,0.32,3,Underestimated
2024-07-13,Marcus Semien,0.27,4,Underestimated
2024-07-13,Juan Soto,0.2,5,Underestimated
2024-07-14,Mookie Betts,1.01,1,Underestimated
2024-07-14,Kyle Tucker,0.43,2,Underestimated
2024-07-14,Manny Machado,0.3,3,Underestimated
2024-07-14,Marcus Semien,0.22,4,Underestimated
2024-07-14,Juan Soto,0.21,5,Underestimated
2024-07-15,Mookie Betts,0.99,1,Underestimated
2024-07-15,Kyle Tucker,0.42,2,Underestimated
2024-07-15,Manny Machado,0.31,3,Underestimated
2024-07-15,Marcus Semien,0.22,4,Underestimated
2024-07-15,Juan Soto,0.2,5,Underestimated
2024-07-16,Mookie Betts,1.01,1,Underestimated
2024-07-16,Kyle Tucker,0.36,2,Underestimated
2024-07-16,Manny Machado,0.3,3,Underestimated
2024-07-16,Marcus Semien,0.21,4,Underestimated
2024-07-16,Trea Turner,0.16,5,Underestimated
2024-07-17,Mookie Betts,0.98,1,Underestimated
2024-07-17,Kyle Tucker,0.37,2,Underestimated
2024-07-17,Manny Machado,0.27,3,Underestimated
2024-07-17,Trea Turner,0.22,4,Underestimated
2024-07-17,Marcus Semien,0.2,5,Underestimated
2024-07-18,Mookie Betts,0.98,1,Underestimated
2024-07-18,Kyle Tucker,0.43,2,Underestimated
2024-07-18,Manny Machado,0.29,3,Underestimated
2024-07-18,Trea Turner,0.25,4,Underestimated
2024-07-18,Marcus Semien,0.23,5,Underestimated
2024-07-19,Mookie Betts,0.98,1,Underestimated
2024-07-19,Kyle Tucker,0.46,2,Underestimated
2024-07-19,Manny Machado,0.29,3,Underestimated
2024-07-19,Juan Soto,0.26,4,Underestimated
2024-07-19,Trea Turner,0.21,5,Underestimated
2024-07-20,Mookie Betts,1.01,1,Underestimated
2024-07-20,Kyle Tucker,0.44,2,Underestimated
2024-07-20,Trea Turner,0.27,3,Underestimated
2024-07-20,Juan Soto,0.24,4,Underestimated
2024-07-20,Manny Machado,0.23,5,Underestimated
2024-07-21,Mookie Betts,0.96,1,Underestimated
2024-07-21,Kyle Tucker,0.44,2,Underestimated
2024-07-21,Trea Turner,0.28,3,Underestimated
2024-07-21,Manny Machado,0.22,4,Underestimated
2024-07-21,Juan Soto,0.19,5,Underestimated
2024-07-22,Mookie Betts,0.96,1,Underestimated
2024-07-22,Kyle Tucker,0.41,2,Underestimated
2024-07-22,Trea Turner,0.28,3,Underestimated
2024-07-22,Manny Machado,0.23,4,Underestimated
2024-07-22,Juan Soto,0.22,5,Underestimated
2024-07-23,Mookie Betts,0.97,1,Underestimated
2024-07-23,Kyle Tucker,0.45,2,Underestimated
2024-07-23,Trea Turner,0.35,3,Underestimated
2024-07-23,Manny Machado,0.29,4,Underestimated
2024-07-23,Marcus Semien,0.22,5,Underestimated
2024-07-24,Mookie Betts,0.97,1,Underestimated
2024-07-24,Kyle Tucker,0.5,2,Underestimated
2024-07-24,Trea Turner,0.36,3,Underestimated
2024-07-24,Manny Machado,0.31,4,Underestimated
2024-07-24,Marcus Semien,0.26,5,Underestimated
2024-07-25,Mookie Betts,0.97,1,Underestimated
2024-07-25,Kyle Tucker,0.46,2,Underestimated
2024-07-25,Trea Turner,0.34,3,Underestimated
2024-07-25,Manny Machado,0.33,4,Underestimated
2024-07-25,Marcus Semien,0.29,5,Underestimated
2024-07-26,Mookie Betts,1.05,1,Underestimated
2024-07-26,Kyle Tucker,0.4,2,Underestimated
2024-07-26,Manny Machado,0.37,3,Underestimated
2024-07-26,Marcus Semien,0.32,4,Underestimated
2024-07-26,Trea Turner,0.3,5,Underestimated
2024-07-27,Mookie Betts,1.01,1,Underestimated
2024-07-27,Kyle Tucker,0.4,2,Underestimated
2024-07-27,Marcus Semien,0.36,3,Underestimated
2024-07-27,Trea Turner,0.32,4,Underestimated
2024-07-27,Max Muncy,0.31,5,Underestimated
2024-07-28,Mookie Betts,1.02,1,Underestimated
2024-07-28,Kyle Tucker,0.42,2,Underestimated
2024-07-28,Trea Turner,0.32,3,Underestimated
2024-07-28,Marcus Semien,0.27,4,Underestimated
2024-07-28,Manny Machado,0.26,5,Underestimated
2024-07-29,Mookie Betts,0.93,1,Underestimated
2024-07-29,Kyle Tucker,0.42,2,Underestimated
2024-07-29,Trea Turner,0.35,3,Underestimated
2024-07-29,Juan Soto,0.31,4,Underestimated
2024-07-29,Marcus Semien,0.31,5,Underestimated
2024-07-30,Mookie Betts,0.91,1,Underestimated
2024-07-30,Kyle Tucker,0.45,2,Underestimated
2024-07-30,Marcus Semien,0.33,3,Underestimated
2024-07-30,Trea Turner,0.31,4,Underestimated
2024-07-30,Max Muncy,0.3,5,Underestimated
2024-07-31,Mookie Betts,0.9,1,Underestimated
2024-07-31,Kyle Tucker,0.5,2,Underestimated
2024-07-31,Manny Machado,0.33,3,Underestimated
2024-07-31,Trea Turner,0.32,4,Underestimated
2024-07-31,Max Muncy,0.31,5,Underestimated
2024-08-01,Mookie Betts,0.91,1,Underestimated
2024-08-01,Kyle Tucker,0.51,2,Underestimated
2024-08-01,Marcus Semien,0.36,3,Underestimated
2024-08-01,Max Muncy,0.35,4,Underestimated
2024-08-01,Manny Machado,0.33,5,Underestimated
2024-08-02,Mookie Betts,0.9,1,Underestimated
2024-08-02,Kyle Tucker,0.54,2,Underestimated
2024-08-02,Marcus Semien,0.36,3,Underestimated
2024-08-02,Trea Turner,0.33,4,Underestimated
2024-08-02,Max Muncy,0.33,5,Underestimated
2024-08-03,Mookie Betts,0.93,1,Underestimated
2024-08-03,Kyle Tucker,0.51,2,Underestimated
2024-08-03,Max Muncy,0.42,3,Underestimated
2024-08-03,Trea Turner,0.37,4,Underestimated
2024-08-03,Marcus Semien,0.35,5,Underestimated
2024-08-04,Mookie Betts,0.97,1,Underestimated
2024-08-04,Max Muncy,0.41,2,Underestimated
2024-08-04,Kyle Tucker,0.41,3,Underestimated
2024-08-04,Trea Turner,0.38,4,Underestimated
2024-08-04,Marcus Semien,0.34,5,Underestimated
2024-08-05,Mookie Betts,0.98,1,Underestimated
2024-08-05,Kyle Tucker,0.37,2,Underestimated
2024-08-05,Trea Turner,0.35,3,Underestimated
2024-08-05,Marcus Semien,0.34,4,Underestimated
2024-08-05,Manny Machado,0.33,5,Underestimated
2024-08-06,Mookie Betts,0.98,1,Underestimated
2024-08-06,Trea Turner,0.4,2,Underestimated
2024-08-06,Juan Soto,0.34,3,Underestimated
2024-08-06,Marcus Semien,0.33,4,Underestimated
2024-08-06,Kyle Tucker,0.3,5,Underestimated
2024-08-07,Mookie Betts,0.96,1,Underestimated
2024-08-07,Trea Turner,0.39,2,Underestimated
2024-08-07,Juan Soto,0.36,3,Underestimated
2024-08-07,Marcus Semien,0.35,4,Underestimated
2024-08-07,Max Muncy,0.28,5,Underestimated
2024-08-08,Mookie Betts,0.97,1,Underestimated
2024-08-08,Trea Turner,0.4,2,Underestimated
2024-08-08,Max Muncy,0.31,3,Underestimated
2024-08-08,Juan Soto,0.31,4,Underestimated
2024-08-08,Marcus Semien,0.3,5,Underestimated
2024-08-09,Mookie Betts,0.94,1,Underestimated
2024-08-09,Trea Turner,0.44,2,Underestimated
2024-08-09,Marcus Semien,0.36,3,Underestimated
2024-08-09,Max Muncy,0.32,4,Underestimated
2024-08-09,Kyle Tucker,0.31,5,Underestimated
2024-08-10,Mookie Betts,0.93,1,Underestimated
2024-08-10,Trea Turner,0.47,2,Underestimated
2024-08-10,Kyle Tucker,0.38,3,Underestimated
2024-08-10,Marcus Semien,0.35,4,Underestimated
2024-08-10,Max Muncy,0.29,5,Underestimated
2024-08-11,Mookie Betts,0.99,1,Underestimated
2024-08-11,Trea Turner,0.5,2,Underestimated
2024-08-11,Kyle Tucker,0.43,3,Underestimated
2024-08-11,Max Muncy,0.33,4,Underestimated
2024-08-11,Marcus Semien,0.32,5,Underestimated
2024-08-12,Mookie Betts,0.96,1,Underestimated
2024-08-12,Kyle Tucker,0.45,2,Underestimated
2024-08-12,Trea Turner,0.45,3,Underestimated
2024-08-12,Marcus Semien,0.32,4,Underestimated
2024-08-12,Max Muncy,0.28,5,Underestimated
2024-08-13,Mookie Betts,0.97,1,Underestimated
2024-08-13,Kyle Tucker,0.5,2,Underestimated
2024-08-13,Trea Turner,0.49,3,Underestimated
2024-08-13,Max Muncy,0.32,4,Underestimated
2024-08-13,Marcus Semien,0.31,5,Underestimated
2024-08-14,Mookie Betts,1.0,1,Underestimated
2024-08-14,Kyle Tucker,0.56,2,Underestimated
2024-08-14,Trea Turner,0.48,3,Underestimated
2024-08-14,Marcus Semien,0.33,4,Underestimated
2024-08-14,Juan Soto,0.29,5,Underestimated
2024-08-15,Mookie Betts,0.98,1,Underestimated
2024-08-15,Kyle Tucker,0.5,2,Underestimated
2024-08-15,Trea Turner,0.44,3,Underestimated
2024-08-15,Marcus Semien,0.37,4,Underestimated
2024-08-15,Juan Soto,0.3,5,Underestimated
2024-08-16,Mookie Betts,0.93,1,Underestimated
2024-08-16,Kyle Tucker,0.47,2,Underestimated
2024-08-16,Trea Turner,0.46,3,Underestimated
2024-08-16,Max Muncy,0.32,4,Underestimated
2024-08-16,Juan Soto,0.31,5,Underestimated
2024-08-17,Mookie Betts,0.91,1,Underestimated
2024-08-17,Trea Turner,0.44,2,Underestimated
2024-08-17,Kyle Tucker,0.41,3,Underestimated
2024-08-17,Max Muncy,0.32,4,Underestimated
2024-08-17,Juan Soto,0.31,5,Underestimated
2024-08-18,Mookie Betts,0.92,1,Underestimated
2024-08-18,Kyle Tucker,0.46,2,Underestimated
2024-08-18,Trea Turner,0.43,3,Underestimated
2024-08-18,Juan Soto,0.34,4,Underestimated
2024-08-18,Max Muncy,0.31,5,Underestimated
2024-08-19,Mookie Betts,0.96,1,Underestimated
2024-08-19,Kyle Tucker,0.48,2,Underestimated
2024-08-19,Trea Turner,0.43,3,Underestimated
2024-08-19,Marcus Semien,0.3,4,Underestimated
2024-08-19,Juan Soto,0.29,5,Underestimated
2024-08-20,Mookie Betts,0.95,1,Underestimated
2024-08-20,Kyle Tucker,0.48,2,Underestimated
2024-08-20,Trea Turner,0.44,3,Underestimated
2024-08-20,Marcus Semien,0.38,4,Underestimated
2024-08-20,Juan Soto,0.32,5,Underestimated
2024-08-21,Mookie Betts,0.95,1,Underestimated
2024-08-21,Trea Turner,0.47,2,Underestimated
2024-08-21,Kyle Tucker,0.46,3,Underestimated
2024-08-21,Marcus Semien,0.33,4,Underestimated
2024-08-21,Juan Soto,0.31,5,Underestimated
2024-08-22,Mookie Betts,0.9,1,Underestimated
2024-08-22,Trea Turner,0.47,2,Underestimated
2024-08-22,Marcus Semien,0.42,3,Underestimated
2024-08-22,Kyle Tucker,0.37,4,Underestimated
2024-08-22,Juan Soto,0.29,5,Underestimated
2024-08-23,Mookie Betts,0.9,1,Underestimated
2024-08-23,Trea Turner,0.47,2,Underestimated
2024-08-23,Marcus Semien,0.43,3,Underestimated
2024-08-23,Kyle Tucker,0.37,4,Underestimated
2024-08-23,Juan Soto,0.32,5,Underestimated
2024-08-24,Mookie Betts,0.84,1,Underestimated
2024-08-24,Trea Turner,0.45,2,Underestimated
2024-08-24,Marcus Semien,0.43,3,Underestimated
2024-08-24,Juan Soto,0.42,4,Underestimated
2024-08-24,Kyle Tucker,0.34,5,Underestimated
2024-08-25,Mookie Betts,0.75,1,Underestimated
2024-08-25,Trea Turner,0.45,2,Underestimated
2024-08-25,Marcus Semien,0.42,3,Underestimated
2024-08-25,Juan Soto,0.4,4,Underestimated
2024-08-25,Kyle Tucker,0.26,5,Underestimated
2024-08-26,Mookie Betts,0.64,1,Underestimated
2024-08-26,Trea Turner,0.42,2,Underestimated
2024-08-26,Marcus Semien,0.41,3,Underestimated
2024-08-26,Juan Soto,0.41,4,Underestimated
2024-08-26,Kyle Tucker,0.3,5,Underestimated
2024-08-27,Mookie Betts,0.66,1,Underestimated
2024-08-27,Trea Turner,0.47,2,Underestimated
2024-08-27,Juan Soto,0.43,3,Underestimated
2024-08-27,Marcus Semien,0.41,4,Underestimated
2024-08-27,Kyle Tucker,0.31,5,Underestimated
2024-08-28,Mookie Betts,0.67,1,Underestimated
2024-08-28,Marcus Semien,0.42,2,Underestimated
2024-08-28,Trea Turner,0.4,3,Underestimated
2024-08-28,Juan Soto,0.35,4,Underestimated
2024-08-28,Kyle Tucker,0.29,5,Underestimated
2024-08-29,Mookie Betts,0.7,1,Underestimated
2024-08-29,Trea Turner,0.41,2,Underestimated
2024-08-29,Marcus Semien,0.36,3,Underestimated
2024-08-29,Juan Soto,0.34,4,Underestimated
2024-08-29,Kyle Tucker,0.31,5,Underestimated
2024-08-30,Mookie Betts,0.71,1,Underestimated
2024-08-30,Trea Turner,0.47,2,Underestimated
2024-08-30,Marcus Semien,0.4,3,Underestimated
2024-08-30,Juan Soto,0.34,4,Underestimated
2024-08-30,Kyle Tucker,0.22,5,Underestimated
2024-08-31,Mookie Betts,0.68,1,Underestimated
2024-08-31,Marcus Semien,0.44,2,Underestimated
2024-08-31,Trea Turner,0.39,3,Underestimated
2024-08-31,Juan Soto,0.32,4,Underestimated
2024-08-31,Kyle Tucker,0.21,5,Underestimated
2024-09-01,Mookie Betts,0.65,1,Underestimated
2024-09-01,Marcus Semien,0.41,2,Underestimated
2024-09-01,Trea Turner,0.37,3,Underestimated
2024-09-01,Juan Soto,0.31,4,Underestimated
2024-09-01,Kyle Tucker,0.16,5,Underestimated
2024-09-02,Mookie Betts,0.64,1,Underestimated
2024-09-02,Marcus Semien,0.45,2,Underestimated
2024-09-02,Trea Turner,0.37,3,Underestimated
2024-09-02,Juan Soto,0.27,4,Underestimated
2024-09-02,Kyle Tucker,0.16,5,Underestimated
2024-09-03,Mookie Betts,0.63,1,Underestimated
2024-09-03,Marcus Semien,0.42,2,Underestimated
2024-09-03,Trea Turner,0.38,3,Underestimated
2024-09-03,Juan Soto,0.27,4,Underestimated
2024-09-03,Kyle Tucker,0.12,5,Underestimated
2024-09-04,Mookie Betts,0.65,1,Underestimated
2024-09-04,Marcus Semien,0.41,2,Underestimated
2024-09-04,Trea Turner,0.37,3,Underestimated
2024-09-04,Juan Soto,0.25,4,Underestimated
2024-09-04,Kyle Tucker,0.09,5,Underestimated
2024-09-05,Mookie Betts,0.6,1,Underestimated
2024-09-05,Marcus Semien,0.36,2,Underestimated
2024-09-05,Trea Turner,0.34,3,Underestimated
2024-09-05,Juan Soto,0.21,4,Underestimated
2024-09-05,Kyle Tucker,0.07,5,Underestimated
2024-09-06,Mookie Betts,0.58,1,Underestimated
2024-09-06,Marcus Semien,0.4,2,Underestimated
2024-09-06,Trea Turner,0.33,3,Underestimated
2024-09-06,Juan Soto,0.28,4,Underestimated
2024-09-06,Kyle Tucker,0.04,5,Underestimated
2024-09-07,Mookie Betts,0.59,1,Underestimated
2024-09-07,Marcus Semien,0.5,2,Underestimated
2024-09-07,Juan Soto,0.31,3,Underestimated
2024-09-07,Trea Turner,0.3,4,Underestimated
2024-09-07,Kyle Tucker,0.05,5,Underestimated
2024-09-08,Mookie Betts,0.66,1,Underestimated
2024-09-08,Marcus Semien,0.48,2,Underestimated
2024-09-08,Trea Turner,0.31,3,Underestimated
2024-09-08,Juan Soto,0.28,4,Underestimated
2024-09-08,Kyle Tucker,0.06,5,Underestimated
2024-09-09,Mookie Betts,0.59,1,Underestimated
2024-09-09,Marcus Semien,0.45,2,Underestimated
2024-09-09,Trea Turner,0.27,3,Underestimated
2024-09-09,Juan Soto,0.24,4,Underestimated
2024-09-09,Manny Machado,0.06,5,Underestimated
2024-09-10,Mookie Betts,0.55,1,Underestimated
2024-09-10,Marcus Semien,0.42,2,Underestimated
2024-09-10,Trea Turner,0.34,3,Underestimated
2024-09-10,Juan Soto,0.14,4,Underestimated
2024-09-10,Manny Machado,0.05,5,Underestimated
2024-09-11,Mookie Betts,0.55,1,Underestimated
2024-09-11,Marcus Semien,0.4,2,Underestimated
2024-09-11,Trea Turner,0.32,3,Underestimated
2024-09-11,Juan Soto,0.14,4,Underestimated
2024-09-11,Manny Machado,0.05,5,Underestimated
2024-09-12,Mookie Betts,0.52,1,Underestimated
2024-09-12,Marcus Semien,0.41,2,Underestimated
2024-09-12,Trea Turner,0.37,3,Underestimated
2024-09-12,Juan Soto,0.16,4,Underestimated
2024-09-12,Manny Machado,0.04,5,Underestimated
2024-09-13,Mookie Betts,0.51,1,Underestimated
2024-09-13,Marcus Semien,0.45,2,Underestimated
2024-09-13,Trea Turner,0.41,3,Underestimated
2024-09-13,Juan Soto,0.17,4,Underestimated
2024-09-13,Manny Machado,0.02,5,Underestimated
2024-09-14,Mookie Betts,0.5,1,Underestimated
2024-09-14,Marcus Semien,0.43,2,Underestimated
2024-09-14,Trea Turner,0.33,3,Underestimated
2024-09-14,Juan Soto,0.21,4,Underestimated
2024-09-14,Kyle Tucker,0.03,5,Underestimated
2024-09-15,Mookie Betts,0.54,1,Underestimated
2024-09-15,Marcus Semien,0.44,2,Underestimated
2024-09-15,Trea Turner,0.32,3,Underestimated
2024-09-15,Juan Soto,0.2,4,Underestimated
2024-09-15,Kyle Tucker,0.03,5,Underestimated
2024-09-16,Marcus Semien,0.5,1,Underestimated
2024-09-16,Mookie Betts,0.43,2,Underestimated
2024-09-16,Trea Turner,0.28,3,Underestimated
2024-09-16,Juan Soto,0.19,4,Underestimated
2024-09-16,Mike Trout,0.03,5,Underestimated
2024-09-17,Marcus Semien,0.49,1,Underestimated
2024-09-17,Mookie Betts,0.43,2,Underestimated
2024-09-17,Trea Turner,0.31,3,Underestimated
2024-09-17,Juan Soto,0.17,4,Underestimated
2024-09-17,Max Muncy,0.05,5,Underestimated
2024-09-18,Marcus Semien,0.53,1,Underestimated
2024-09-18,Mookie Betts,0.49,2,Underestimated
2024-09-18,Trea Turner,0.35,3,Underestimated
2024-09-18,Juan Soto,0.14,4,Underestimated
2024-09-18,Kyle Tucker,0.03,5,Underestimated
2024-09-19,Marcus Semien,0.52,1,Underestimated
2024-09-19,Mookie Betts,0.44,2,Underestimated
2024-09-19,Trea Turner,0.34,3,Underestimated
2024-09-19,Juan Soto,0.16,4,Underestimated
2024-09-19,Mike Trout,0.01,5,Underestimated
2024-09-20,Marcus Semien,0.48,1,Underestimated
2024-09-20,Trea Turner,0.37,2,Underestimated
2024-09-20,Mookie Betts,0.35,3,Underestimated
2024-09-20,Juan Soto,0.12,4,Underestimated
2024-09-20,Kyle Tucker,0.06,5,Underestimated
2024-09-21,Marcus Semien,0.51,1,Underestimated
2024-09-21,Mookie Betts,0.38,2,Underestimated
2024-09-21,Trea Turner,0.31,3,Underestimated
2024-09-21,Juan Soto,0.08,4,Underestimated
2024-09-21,Kyle Tucker,0.03,5,Underestimated
2024-09-22,Marcus Semien,0.5,1,Underestimated
2024-09-22,Trea Turner,0.37,2,Underestimated
2024-09-22,Mookie Betts,0.32,3,Underestimated
2024-09-22,Juan Soto,0.1,4,Underestimated
2024-09-22,Mike Trout,0.05,5,Underestimated
2024-09-23,Marcus Semien,0.48,1,Underestimated
2024-09-23,Trea Turner,0.41,2,Underestimated
2024-09-23,Mookie Betts,0.34,3,Underestimated
2024-09-23,Juan Soto,0.13,4,Underestimated
2024-09-23,Kyle Tucker,0.05,5,Underestimated
2024-09-24,Marcus Semien,0.45,1,Underestimated
2024-09-24,Trea Turner,0.39,2,Underestimated
2024-09-24,Mookie Betts,0.33,3,Underestimated
2024-09-24,Juan Soto,0.14,4,Underestimated
2024-09-24,Kyle Tucker,0.05,5,Underestimated
2024-09-25,Marcus Semien,0.46,1,Underestimated
2024-09-25,Trea Turner,0.46,2,Underestimated
2024-09-25,Mookie Betts,0.28,3,Underestimated
2024-09-25,Juan Soto,0.06,4,Underestimated
2024-09-25,Kyle Tucker,0.03,5,Underestimated
2024-09-26,Trea Turner,0.42,1,Underestimated
2024-09-26,Marcus Semien,0.42,2,Underestimated
2024-09-26,Mookie Betts,0.26,3,Underestimated
2024-09-26,Mike Trout,0.08,4,Underestimated
2024-09-26,Shohei Ohtani,0.07,5,Underestimated
2024-09-27,Marcus Semien,0.43,1,Underestimated
2024-09-27,Trea Turner,0.4,2,Underestimated
2024-09-27,Mookie Betts,0.35,3,Underestimated
2024-09-27,Kyle Tucker,0.08,4,Underestimated
2024-09-27,Mike Trout,0.07,5,Underestimated
2024-09-28,Trea Turner,0.4,1,Underestimated
2024-09-28,Marcus Semien,0.4,2,Underestimated
2024-09-28,Mookie Betts,0.33,3,Underestimated
2024-09-28,Kyle Tucker,0.14,4,Underestimated
2024-09-28,Mike Trout,0.08,5,Underestimated
2024-09-29,Marcus Semien,0.4,1,Underestimated
2024-09-29,Mookie Betts,0.39,2,Underestimated
2024-09-29,Trea Turner,0.37,3,Underestimated
2024-09-29,Kyle Tucker,0.16,4,Underestimated
2024-09-29,Mike Trout,0.1,5,Underestimated
