game_date,player_name,diff_rolling_OBA,rank,estimation_type
2024-07-19,jacob wilson,-21.1,1,Overestimated
2024-07-19,rece hinds,-10.76,2,Overestimated
2024-07-19,francisco álvarez,-9.45,3,Overestimated
2024-07-19,trea turner,-8.9,4,Overestimated
2024-07-19,brent rooker,-8.13,5,Overestimated
2024-07-20,carlos narvaez,-45.0,1,Overestimated
2024-07-20,justin foscue,-15.28,2,Overestimated
2024-07-20,francisco álvarez,-10.09,3,Overestimated
2024-07-20,trea turner,-9.71,4,Overestimated
2024-07-20,rece hinds,-9.71,5,Overestimated
2024-07-21,eric haase,-16.01,1,Overestimated
2024-07-21,justin foscue,-11.17,2,Overestimated
2024-07-21,trea turner,-9.75,3,Overestimated
2024-07-21,austin wynns,-9.55,4,Overestimated
2024-07-21,tyler fitzgerald,-9.54,5,Overestimated
2024-07-22,diego castillo,-15.75,1,Overestimated
2024-07-22,tyler fitzgerald,-9.6,2,Overestimated
2024-07-22,trea turner,-9.51,3,Overestimated
2024-07-22,francisco álvarez,-9.4,4,Overestimated
2024-07-22,colt keith,-8.53,5,Overestimated
2024-07-23,carlos narvaez,-18.75,1,Overestimated
2024-07-23,trea turner,-10.22,2,Overestimated
2024-07-23,tyler fitzgerald,-10.05,3,Overestimated
2024-07-23,colt keith,-8.38,4,Overestimated
2024-07-23,andy ibáñez,-8.37,5,Overestimated
2024-07-24,eric haase,-22.53,1,Overestimated
2024-07-24,trea turner,-10.52,2,Overestimated
2024-07-24,tyler fitzgerald,-10.03,3,Overestimated
2024-07-24,francisco álvarez,-9.06,4,Overestimated
2024-07-24,heston kjerstad,-8.8,5,Overestimated
2024-07-25,tyler fitzgerald,-9.48,1,Overestimated
2024-07-25,connor norby,-8.41,2,Overestimated
2024-07-25,francisco álvarez,-8.12,3,Overestimated
2024-07-25,juan yepez,-7.97,4,Overestimated
2024-07-25,jose iglesias,-7.34,5,Overestimated
2024-07-26,eric haase,-21.21,1,Overestimated
2024-07-26,trea turner,-11.2,2,Overestimated
2024-07-26,bobby witt,-9.57,3,Overestimated
2024-07-26,heston kjerstad,-9.39,4,Overestimated
2024-07-26,tyler fitzgerald,-8.75,5,Overestimated
2024-07-27,trea turner,-10.75,1,Overestimated
2024-07-27,tyler fitzgerald,-9.88,2,Overestimated
2024-07-27,juan yepez,-9.15,3,Overestimated
2024-07-27,nolan arenado,-8.94,4,Overestimated
2024-07-27,bobby witt,-8.78,5,Overestimated
2024-07-28,eric haase,-17.09,1,Overestimated
2024-07-28,tyler fitzgerald,-11.06,2,Overestimated
2024-07-28,trea turner,-10.63,3,Overestimated
2024-07-28,leo rivas,-10.07,4,Overestimated
2024-07-28,austin wynns,-8.79,5,Overestimated
2024-07-29,alex call,-14.02,1,Overestimated
2024-07-29,leo rivas,-13.05,2,Overestimated
2024-07-29,bobby witt,-10.83,3,Overestimated
2024-07-29,trea turner,-10.61,4,Overestimated
2024-07-29,carlos narvaez,-9.85,5,Overestimated
2024-07-30,josh jung,-24.79,1,Overestimated
2024-07-30,alex call,-18.09,2,Overestimated
2024-07-30,leo rivas,-16.9,3,Overestimated
2024-07-30,marco luciano,-15.77,4,Overestimated
2024-07-30,bobby witt,-12.19,5,Overestimated
2024-07-31,alex call,-16.49,1,Overestimated
2024-07-31,josh jung,-15.65,2,Overestimated
2024-07-31,leo rivas,-14.64,3,Overestimated
2024-07-31,eric haase,-14.46,4,Overestimated
2024-07-31,bobby witt,-12.86,5,Overestimated
2024-08-01,bobby witt,-13.2,1,Overestimated
2024-08-01,cody bellinger,-10.46,2,Overestimated
2024-08-01,cedric mullins,-9.8,3,Overestimated
2024-08-01,andy ibáñez,-9.04,4,Overestimated
2024-08-01,freddy fermin,-8.04,5,Overestimated
2024-08-02,alex call,-16.85,1,Overestimated
2024-08-02,bobby witt,-12.9,2,Overestimated
2024-08-02,cody bellinger,-10.75,3,Overestimated
2024-08-02,tyler fitzgerald,-9.51,4,Overestimated
2024-08-02,cedric mullins,-9.36,5,Overestimated
2024-08-03,alex call,-17.94,1,Overestimated
2024-08-03,bobby witt,-11.3,2,Overestimated
2024-08-03,isiah kiner-falefa,-11.13,3,Overestimated
2024-08-03,tyler fitzgerald,-10.3,4,Overestimated
2024-08-03,cedric mullins,-9.33,5,Overestimated
2024-08-04,alex call,-17.08,1,Overestimated
2024-08-04,david hensley,-11.99,2,Overestimated
2024-08-04,isiah kiner-falefa,-11.68,3,Overestimated
2024-08-04,bobby witt,-10.32,4,Overestimated
2024-08-04,tyler fitzgerald,-10.12,5,Overestimated
2024-08-05,alex call,-14.04,1,Overestimated
2024-08-05,jarren duran,-10.74,2,Overestimated
2024-08-05,bobby witt,-9.88,3,Overestimated
2024-08-05,tyler fitzgerald,-9.59,4,Overestimated
2024-08-05,xavier edwards,-9.47,5,Overestimated
2024-08-06,isiah kiner-falefa,-12.84,1,Overestimated
2024-08-06,alex call,-12.76,2,Overestimated
2024-08-06,jarren duran,-10.4,3,Overestimated
2024-08-06,tyler fitzgerald,-10.08,4,Overestimated
2024-08-06,xavier edwards,-10.03,5,Overestimated
2024-08-07,eric haase,-13.69,1,Overestimated
2024-08-07,alex call,-13.07,2,Overestimated
2024-08-07,isiah kiner-falefa,-10.92,3,Overestimated
2024-08-07,xavier edwards,-10.9,4,Overestimated
2024-08-07,jarren duran,-9.96,5,Overestimated
2024-08-08,eli white,-14.77,1,Overestimated
2024-08-08,alex call,-12.54,2,Overestimated
2024-08-08,eric haase,-11.03,3,Overestimated
2024-08-08,isiah kiner-falefa,-10.55,4,Overestimated
2024-08-08,xavier edwards,-10.25,5,Overestimated
2024-08-09,adrian del castillo,-15.94,1,Overestimated
2024-08-09,alex call,-13.64,2,Overestimated
2024-08-09,bobby witt,-11.29,3,Overestimated
2024-08-09,rhys hoskins,-11.03,4,Overestimated
2024-08-09,isiah kiner-falefa,-10.44,5,Overestimated
2024-08-10,alex call,-13.62,1,Overestimated
2024-08-10,rhys hoskins,-11.94,2,Overestimated
2024-08-10,isiah kiner-falefa,-11.33,3,Overestimated
2024-08-10,bobby witt,-10.66,4,Overestimated
2024-08-10,nasim nuñez,-9.81,5,Overestimated
2024-08-11,adrian del castillo,-21.36,1,Overestimated
2024-08-11,alex call,-15.05,2,Overestimated
2024-08-11,eli white,-12.41,3,Overestimated
2024-08-11,nasim nuñez,-11.98,4,Overestimated
2024-08-11,rhys hoskins,-11.6,5,Overestimated
2024-08-12,adrian del castillo,-19.8,1,Overestimated
2024-08-12,bobby witt,-10.66,2,Overestimated
2024-08-12,rhys hoskins,-10.66,3,Overestimated
2024-08-12,isiah kiner-falefa,-10.12,4,Overestimated
2024-08-12,anthony volpe,-9.67,5,Overestimated
2024-08-13,andrés chaparro,-70.37,1,Overestimated
2024-08-13,adrian del castillo,-15.33,2,Overestimated
2024-08-13,alex call,-13.68,3,Overestimated
2024-08-13,eli white,-12.67,4,Overestimated
2024-08-13,bobby witt,-11.5,5,Overestimated
2024-08-14,andrés chaparro,-25.81,1,Overestimated
2024-08-14,alex call,-12.87,2,Overestimated
2024-08-14,bobby witt,-10.91,3,Overestimated
2024-08-14,isiah kiner-falefa,-10.77,4,Overestimated
2024-08-14,brendan rodgers,-10.7,5,Overestimated
2024-08-15,alex call,-13.27,1,Overestimated
2024-08-15,rhys hoskins,-10.57,2,Overestimated
2024-08-15,jeff mcneil,-10.09,3,Overestimated
2024-08-15,tyler fitzgerald,-8.97,4,Overestimated
2024-08-15,jj bleday,-8.81,5,Overestimated
2024-08-16,trey sweeney,-32.85,1,Overestimated
2024-08-16,alex call,-12.36,2,Overestimated
2024-08-16,isiah kiner-falefa,-12.1,3,Overestimated
2024-08-16,jeff mcneil,-11.09,4,Overestimated
2024-08-16,bobby witt,-10.9,5,Overestimated
2024-08-17,jack lópez,-20.4,1,Overestimated
2024-08-17,alex call,-12.56,2,Overestimated
2024-08-17,isiah kiner-falefa,-12.56,3,Overestimated
2024-08-17,jeff mcneil,-10.51,4,Overestimated
2024-08-17,bobby witt,-10.02,5,Overestimated
2024-08-18,alex call,-12.45,1,Overestimated
2024-08-18,isiah kiner-falefa,-11.9,2,Overestimated
2024-08-18,eric haase,-10.11,3,Overestimated
2024-08-18,rhys hoskins,-9.41,4,Overestimated
2024-08-18,trey sweeney,-9.35,5,Overestimated
2024-08-19,tommy edman,-13.01,1,Overestimated
2024-08-19,isiah kiner-falefa,-10.34,2,Overestimated
2024-08-19,jake mccarthy,-8.91,3,Overestimated
2024-08-19,tyler fitzgerald,-8.55,4,Overestimated
2024-08-19,jeremy peña,-8.51,5,Overestimated
2024-08-20,alex call,-12.19,1,Overestimated
2024-08-20,jack lópez,-9.7,2,Overestimated
2024-08-20,rhys hoskins,-8.71,3,Overestimated
2024-08-20,xander bogaerts,-8.52,4,Overestimated
2024-08-20,mark vientos,-8.35,5,Overestimated
2024-08-21,luken baker,-102.8,1,Overestimated
2024-08-21,alex call,-11.14,2,Overestimated
2024-08-21,weston wilson,-9.73,3,Overestimated
2024-08-21,mason mccoy,-9.3,4,Overestimated
2024-08-21,josé miranda,-8.79,5,Overestimated
2024-08-22,luken baker,-42.46,1,Overestimated
2024-08-22,alex call,-10.28,2,Overestimated
2024-08-22,amed rosario,-9.82,3,Overestimated
2024-08-22,mark vientos,-9.75,4,Overestimated
2024-08-22,weston wilson,-9.61,5,Overestimated
2024-08-23,luken baker,-21.36,1,Overestimated
2024-08-23,andrew knapp,-12.75,2,Overestimated
2024-08-23,nasim nuñez,-12.63,3,Overestimated
2024-08-23,alex call,-10.24,4,Overestimated
2024-08-23,mark vientos,-9.81,5,Overestimated
2024-08-24,luken baker,-15.02,1,Overestimated
2024-08-24,drew romo,-9.66,2,Overestimated
2024-08-24,weston wilson,-9.63,3,Overestimated
2024-08-24,freddy fermin,-9.56,4,Overestimated
2024-08-24,mark vientos,-9.2,5,Overestimated
2024-08-25,amed rosario,-10.02,1,Overestimated
2024-08-25,freddy fermin,-9.28,2,Overestimated
2024-08-25,nick fortes,-8.21,3,Overestimated
2024-08-25,mark vientos,-8.06,4,Overestimated
2024-08-25,jake cave,-8.02,5,Overestimated
2024-08-26,luken baker,-8.92,1,Overestimated
2024-08-26,keibert ruiz,-8.52,2,Overestimated
2024-08-26,freddy fermin,-8.47,3,Overestimated
2024-08-26,nick fortes,-8.25,4,Overestimated
2024-08-26,brendan rodgers,-7.78,5,Overestimated
2024-08-27,jacob wilson,-19.76,1,Overestimated
2024-08-27,amed rosario,-9.15,2,Overestimated
2024-08-27,mark vientos,-8.95,3,Overestimated
2024-08-27,david hensley,-8.92,4,Overestimated
2024-08-27,keibert ruiz,-8.66,5,Overestimated
2024-08-28,nasim nuñez,-11.37,1,Overestimated
2024-08-28,amed rosario,-9.7,2,Overestimated
2024-08-28,jacob wilson,-9.62,3,Overestimated
2024-08-28,santiago espinal,-9.42,4,Overestimated
2024-08-28,eric haase,-9.31,5,Overestimated
2024-08-29,amed rosario,-10.42,1,Overestimated
2024-08-29,santiago espinal,-9.9,2,Overestimated
2024-08-29,tyler stephenson,-9.62,3,Overestimated
2024-08-29,drew romo,-8.72,4,Overestimated
2024-08-29,jj bleday,-8.18,5,Overestimated
2024-08-30,dylan crews,-11.03,1,Overestimated
2024-08-30,tyler stephenson,-10.3,2,Overestimated
2024-08-30,santiago espinal,-10.08,3,Overestimated
2024-08-30,jj bleday,-9.6,4,Overestimated
2024-08-30,weston wilson,-9.45,5,Overestimated
2024-08-31,tyler stephenson,-10.62,1,Overestimated
2024-08-31,jj bleday,-10.54,2,Overestimated
2024-08-31,santiago espinal,-10.17,3,Overestimated
2024-08-31,marcell ozuna,-9.03,4,Overestimated
2024-08-31,weston wilson,-8.84,5,Overestimated
2024-09-01,darren baker,-51.8,1,Overestimated
2024-09-01,yuli gurriel,-20.77,2,Overestimated
2024-09-01,santiago espinal,-10.97,3,Overestimated
2024-09-01,jj bleday,-10.9,4,Overestimated
2024-09-01,tyler stephenson,-10.53,5,Overestimated
2024-09-02,santiago espinal,-12.26,1,Overestimated
2024-09-02,yuli gurriel,-11.01,2,Overestimated
2024-09-02,jj bleday,-10.47,3,Overestimated
2024-09-02,tyler stephenson,-10.45,4,Overestimated
2024-09-02,josh lowe,-8.98,5,Overestimated
2024-09-03,michael helman,-49.22,1,Overestimated
2024-09-03,logan driscoll,-14.72,2,Overestimated
2024-09-03,eli white,-11.01,3,Overestimated
2024-09-03,jj bleday,-9.94,4,Overestimated
2024-09-03,connor norby,-9.71,5,Overestimated
2024-09-04,michael helman,-27.84,1,Overestimated
2024-09-04,darren baker,-25.9,2,Overestimated
2024-09-04,tyler stephenson,-11.51,3,Overestimated
2024-09-04,jj bleday,-11.21,4,Overestimated
2024-09-04,eli white,-10.49,5,Overestimated
2024-09-05,nasim nuñez,-13.66,1,Overestimated
2024-09-05,jj bleday,-11.18,2,Overestimated
2024-09-05,tyler stephenson,-11.11,3,Overestimated
2024-09-05,geraldo perdomo,-9.08,4,Overestimated
2024-09-05,logan driscoll,-8.94,5,Overestimated
2024-09-06,tyler stephenson,-11.53,1,Overestimated
2024-09-06,jj bleday,-10.63,2,Overestimated
2024-09-06,eli white,-10.08,3,Overestimated
2024-09-06,tyler fitzgerald,-8.78,4,Overestimated
2024-09-06,weston wilson,-8.39,5,Overestimated
2024-09-07,javier sanoja,-80.9,1,Overestimated
2024-09-07,trevor story,-11.31,2,Overestimated
2024-09-07,tyler stephenson,-11.29,3,Overestimated
2024-09-07,nick fortes,-9.81,4,Overestimated
2024-09-07,jj bleday,-9.16,5,Overestimated
2024-09-08,javier sanoja,-26.83,1,Overestimated
2024-09-08,eli white,-13.24,2,Overestimated
2024-09-08,tyler stephenson,-11.61,3,Overestimated
2024-09-08,nick fortes,-10.86,4,Overestimated
2024-09-08,trevor story,-9.29,5,Overestimated
2024-09-09,javier sanoja,-29.43,1,Overestimated
2024-09-09,michael helman,-27.46,2,Overestimated
2024-09-09,tyler stephenson,-12.74,3,Overestimated
2024-09-09,nick fortes,-11.43,4,Overestimated
2024-09-09,trevor story,-11.41,5,Overestimated
2024-09-10,javier sanoja,-17.89,1,Overestimated
2024-09-10,nasim nuñez,-14.84,2,Overestimated
2024-09-10,darren baker,-12.75,3,Overestimated
2024-09-10,eli white,-12.49,4,Overestimated
2024-09-10,tyler stephenson,-11.86,5,Overestimated
2024-09-11,nick fortes,-10.35,1,Overestimated
2024-09-11,geraldo perdomo,-9.69,2,Overestimated
2024-09-11,ernie clement,-9.67,3,Overestimated
2024-09-11,trevor story,-9.37,4,Overestimated
2024-09-11,weston wilson,-9.11,5,Overestimated
2024-09-12,tyler stephenson,-12.02,1,Overestimated
2024-09-12,nick fortes,-9.73,2,Overestimated
2024-09-12,víctor robles,-8.08,3,Overestimated
2024-09-12,tyler fitzgerald,-8.03,4,Overestimated
2024-09-12,lane thomas,-7.79,5,Overestimated
2024-09-13,nasim nuñez,-13.54,1,Overestimated
2024-09-13,eli white,-12.08,2,Overestimated
2024-09-13,tyler stephenson,-12.05,3,Overestimated
2024-09-13,geraldo perdomo,-9.84,4,Overestimated
2024-09-13,javier sanoja,-9.26,5,Overestimated
2024-09-14,nasim nuñez,-12.52,1,Overestimated
2024-09-14,tyler stephenson,-11.58,2,Overestimated
2024-09-14,eli white,-11.46,3,Overestimated
2024-09-14,geraldo perdomo,-10.92,4,Overestimated
2024-09-14,javier sanoja,-10.35,5,Overestimated
2024-09-15,nasim nuñez,-10.65,1,Overestimated
2024-09-15,tyler stephenson,-10.48,2,Overestimated
2024-09-15,geraldo perdomo,-10.0,3,Overestimated
2024-09-15,javier sanoja,-9.07,4,Overestimated
2024-09-15,lane thomas,-9.04,5,Overestimated
2024-09-16,nasim nuñez,-9.97,1,Overestimated
2024-09-16,geraldo perdomo,-9.87,2,Overestimated
2024-09-16,lane thomas,-9.04,3,Overestimated
2024-09-16,eli white,-8.81,4,Overestimated
2024-09-16,tommy edman,-8.64,5,Overestimated
2024-09-17,tyler stephenson,-10.58,1,Overestimated
2024-09-17,geraldo perdomo,-10.03,2,Overestimated
2024-09-17,lane thomas,-8.92,3,Overestimated
2024-09-17,brent rooker,-8.64,4,Overestimated
2024-09-17,luis arráez,-8.55,5,Overestimated
2024-09-18,darren baker,-24.02,1,Overestimated
2024-09-18,jose acuña,-16.34,2,Overestimated
2024-09-18,tyler stephenson,-10.18,3,Overestimated
2024-09-18,geraldo perdomo,-9.92,4,Overestimated
2024-09-18,javier sanoja,-9.67,5,Overestimated
2024-09-19,darren baker,-30.46,1,Overestimated
2024-09-19,jose acuña,-16.24,2,Overestimated
2024-09-19,hunter feduccia,-9.4,3,Overestimated
2024-09-19,geraldo perdomo,-9.33,4,Overestimated
2024-09-19,trevor story,-9.15,5,Overestimated
2024-09-20,darren baker,-27.42,1,Overestimated
2024-09-20,jose acuña,-11.05,2,Overestimated
2024-09-20,tyler stephenson,-9.63,3,Overestimated
2024-09-20,brent rooker,-9.19,4,Overestimated
2024-09-20,trevor story,-9.05,5,Overestimated
2024-09-21,jose acuña,-13.39,1,Overestimated
2024-09-21,nasim nuñez,-9.99,2,Overestimated
2024-09-21,eli white,-9.43,3,Overestimated
2024-09-21,tyler stephenson,-9.4,4,Overestimated
2024-09-21,brent rooker,-8.92,5,Overestimated
2024-09-22,myles straw,-16.28,1,Overestimated
2024-09-22,jose acuña,-14.12,2,Overestimated
2024-09-22,nasim nuñez,-9.96,3,Overestimated
2024-09-22,tyler stephenson,-9.21,4,Overestimated
2024-09-22,víctor robles,-8.93,5,Overestimated
2024-09-23,víctor robles,-9.26,1,Overestimated
2024-09-23,trevor story,-7.92,2,Overestimated
2024-09-23,christian bethancourt,-7.02,3,Overestimated
2024-09-23,johan rojas,-6.89,4,Overestimated
2024-09-23,tyler fitzgerald,-6.44,5,Overestimated
2024-09-24,jose acuña,-12.53,1,Overestimated
2024-09-24,víctor robles,-10.15,2,Overestimated
2024-09-24,nasim nuñez,-9.02,3,Overestimated
2024-09-24,tyler stephenson,-8.72,4,Overestimated
2024-09-24,jonny deluca,-8.38,5,Overestimated
2024-09-25,kevin alcántara,-33.18,1,Overestimated
2024-09-25,víctor robles,-10.98,2,Overestimated
2024-09-25,jack lópez,-8.78,3,Overestimated
2024-09-25,sam hilliard,-8.73,4,Overestimated
2024-09-25,trevor story,-8.69,5,Overestimated
2024-09-26,carlos correa,-9.45,1,Overestimated
2024-09-26,jack lópez,-8.12,2,Overestimated
2024-09-26,sam hilliard,-7.99,3,Overestimated
2024-09-26,brent rooker,-7.92,4,Overestimated
2024-09-26,nasim nuñez,-7.62,5,Overestimated
2024-09-27,stone garrett,-9.63,1,Overestimated
2024-09-27,jonah bride,-9.34,2,Overestimated
2024-09-27,carlos correa,-8.94,3,Overestimated
2024-09-27,jonny deluca,-8.74,4,Overestimated
2024-09-27,nico hoerner,-7.94,5,Overestimated
2024-09-28,michael helman,-26.23,1,Overestimated
2024-09-28,brandon lockridge,-16.04,2,Overestimated
2024-09-28,víctor robles,-11.32,3,Overestimated
2024-09-28,xavier edwards,-10.43,4,Overestimated
2024-09-28,jose acuña,-10.09,5,Overestimated
2024-09-29,darren baker,-29.41,1,Overestimated
2024-09-29,dustin harris,-27.19,2,Overestimated
2024-09-29,michael helman,-22.62,3,Overestimated
2024-09-29,víctor robles,-10.73,4,Overestimated
2024-09-29,jonah bride,-10.3,5,Overestimated
2024-09-30,jose acuña,-8.65,1,Overestimated
2024-09-30,ramón laureano,-6.54,2,Overestimated
2024-09-30,eli white,-6.37,3,Overestimated
2024-09-30,matt olson,-6.13,4,Overestimated
2024-09-30,jose iglesias,-6.1,5,Overestimated
