game_date,player_name,diff_rolling_OBA,rank,estimation_type
2024-06-27,Marcus Semien,-0.02,5,Overestimated
2024-06-28,Shohei Ohtani,-0.44,1,Overestimated
2024-06-28,Mike Zunino,-0.36,2,Overestimated
2024-06-28,Mike Trout,-0.35,3,Overestimated
2024-06-28,Max Muncy,-0.09,4,Overestimated
2024-06-28,Trea Turner,-0.04,5,Overestimated
2024-06-29,Shohei Ohtani,-0.45,1,Overestimated
2024-06-29,Mike Zunino,-0.36,2,Overestimated
2024-06-29,Mike Trout,-0.31,3,Overestimated
2024-06-29,Trea Turner,-0.09,4,Overestimated
2024-06-29,Max Muncy,-0.05,5,Overestimated
2024-06-30,Shohei Ohtani,-0.47,1,Overestimated
2024-06-30,Mike Trout,-0.32,2,Overestimated
2024-06-30,Mike Zunino,-0.31,3,Overestimated
2024-06-30,Trea Turner,-0.06,4,Overestimated
2024-06-30,Max Muncy,-0.01,5,Overestimated
2024-07-01,Shohei Ohtani,-0.48,1,Overestimated
2024-07-01,Mike Zunino,-0.37,2,Overestimated
2024-07-01,Mike Trout,-0.32,3,Overestimated
2024-07-01,Trea Turner,-0.04,4,Overestimated
2024-07-01,Marcus Semien,0.0,5,Overestimated
2024-07-02,Shohei Ohtani,-0.4,1,Overestimated
2024-07-02,Mike Zunino,-0.36,2,Overestimated
2024-07-02,Mike Trout,-0.32,3,Overestimated
2024-07-02,Trea Turner,0.0,4,Overestimated
2024-07-02,Marcus Semien,0.06,5,Overestimated
2024-07-03,Shohei Ohtani,-0.44,1,Overestimated
2024-07-03,Mike Zunino,-0.39,2,Overestimated
2024-07-03,Mike Trout,-0.39,3,Overestimated
2024-07-03,Trea Turner,0.02,4,Overestimated
2024-07-03,Juan Soto,0.08,5,Overestimated
2024-07-04,Shohei Ohtani,-0.46,1,Overestimated
2024-07-04,Mike Trout,-0.43,2,Overestimated
2024-07-04,Mike Zunino,-0.42,3,Overestimated
2024-07-04,Max Muncy,0.06,4,Overestimated
2024-07-04,Juan Soto,0.07,5,Overestimated
2024-07-05,Mike Trout,-0.44,1,Overestimated
2024-07-05,Shohei Ohtani,-0.42,2,Overestimated
2024-07-05,Mike Zunino,-0.41,3,Overestimated
2024-07-05,Max Muncy,0.04,4,Overestimated
2024-07-05,Juan Soto,0.06,5,Overestimated
2024-07-06,Shohei Ohtani,-0.52,1,Overestimated
2024-07-06,Mike Trout,-0.5,2,Overestimated
2024-07-06,Mike Zunino,-0.44,3,Overestimated
2024-07-06,Trea Turner,0.01,4,Overestimated
2024-07-06,Max Muncy,0.06,5,Overestimated
2024-07-07,Mike Trout,-0.5,1,Overestimated
2024-07-07,Shohei Ohtani,-0.47,2,Overestimated
2024-07-07,Mike Zunino,-0.39,3,Overestimated
2024-07-07,Max Muncy,0.08,4,Overestimated
2024-07-07,Trea Turner,0.1,5,Overestimated
2024-07-08,Mike Trout,-0.47,1,Overestimated
2024-07-08,Mike Zunino,-0.46,2,Overestimated
2024-07-08,Shohei Ohtani,-0.4,3,Overestimated
2024-07-08,Max Muncy,0.08,4,Overestimated
2024-07-08,Juan Soto,0.08,5,Overestimated
2024-07-09,Mike Trout,-0.45,1,Overestimated
2024-07-09,Mike Zunino,-0.4,2,Overestimated
2024-07-09,Shohei Ohtani,-0.31,3,Overestimated
2024-07-09,Max Muncy,0.03,4,Overestimated
2024-07-09,Juan Soto,0.11,5,Overestimated
2024-07-10,Mike Trout,-0.49,1,Overestimated
2024-07-10,Mike Zunino,-0.33,2,Overestimated
2024-07-10,Shohei Ohtani,-0.3,3,Overestimated
2024-07-10,Max Muncy,0.0,4,Overestimated
2024-07-10,Juan Soto,0.13,5,Overestimated
2024-07-11,Mike Trout,-0.53,1,Overestimated
2024-07-11,Mike Zunino,-0.34,2,Overestimated
2024-07-11,Shohei Ohtani,-0.27,3,Overestimated
2024-07-11,Max Muncy,-0.02,4,Overestimated
2024-07-11,Juan Soto,0.06,5,Overestimated
2024-07-12,Mike Trout,-0.54,1,Overestimated
2024-07-12,Mike Zunino,-0.32,2,Overestimated
2024-07-12,Shohei Ohtani,-0.3,3,Overestimated
2024-07-12,Max Muncy,-0.05,4,Overestimated
2024-07-12,Juan Soto,0.11,5,Overestimated
2024-07-13,Mike Trout,-0.52,1,Overestimated
2024-07-13,Mike Zunino,-0.34,2,Overestimated
2024-07-13,Shohei Ohtani,-0.29,3,Overestimated
2024-07-13,Max Muncy,-0.02,4,Overestimated
2024-07-13,Trea Turner,0.17,5,Overestimated
2024-07-14,Mike Trout,-0.5,1,Overestimated
2024-07-14,Shohei Ohtani,-0.32,2,Overestimated
2024-07-14,Mike Zunino,-0.31,3,Overestimated
2024-07-14,Max Muncy,0.01,4,Overestimated
2024-07-14,Trea Turner,0.13,5,Overestimated
2024-07-15,Mike Trout,-0.52,1,Overestimated
2024-07-15,Mike Zunino,-0.35,2,Overestimated
2024-07-15,Shohei Ohtani,-0.32,3,Overestimated
2024-07-15,Max Muncy,0.04,4,Overestimated
2024-07-15,Trea Turner,0.12,5,Overestimated
2024-07-16,Mike Trout,-0.49,1,Overestimated
2024-07-16,Mike Zunino,-0.33,2,Overestimated
2024-07-16,Shohei Ohtani,-0.3,3,Overestimated
2024-07-16,Max Muncy,0.02,4,Overestimated
2024-07-16,Juan Soto,0.15,5,Overestimated
2024-07-17,Mike Trout,-0.52,1,Overestimated
2024-07-17,Shohei Ohtani,-0.29,2,Overestimated
2024-07-17,Mike Zunino,-0.27,3,Overestimated
2024-07-17,Max Muncy,0.05,4,Overestimated
2024-07-17,Juan Soto,0.16,5,Overestimated
2024-07-18,Mike Trout,-0.52,1,Overestimated
2024-07-18,Shohei Ohtani,-0.31,2,Overestimated
2024-07-18,Mike Zunino,-0.26,3,Overestimated
2024-07-18,Max Muncy,0.07,4,Overestimated
2024-07-18,Juan Soto,0.19,5,Overestimated
2024-07-19,Mike Trout,-0.56,1,Overestimated
2024-07-19,Shohei Ohtani,-0.34,2,Overestimated
2024-07-19,Mike Zunino,-0.28,3,Overestimated
2024-07-19,Max Muncy,0.11,4,Overestimated
2024-07-19,Marcus Semien,0.19,5,Overestimated
2024-07-20,Mike Trout,-0.54,1,Overestimated
2024-07-20,Shohei Ohtani,-0.34,2,Overestimated
2024-07-20,Mike Zunino,-0.27,3,Overestimated
2024-07-20,Max Muncy,0.1,4,Overestimated
2024-07-20,Marcus Semien,0.18,5,Overestimated
2024-07-21,Mike Trout,-0.58,1,Overestimated
2024-07-21,Shohei Ohtani,-0.33,2,Overestimated
2024-07-21,Mike Zunino,-0.21,3,Overestimated
2024-07-21,Max Muncy,0.12,4,Overestimated
2024-07-21,Marcus Semien,0.16,5,Overestimated
2024-07-22,Mike Trout,-0.55,1,Overestimated
2024-07-22,Shohei Ohtani,-0.39,2,Overestimated
2024-07-22,Mike Zunino,-0.25,3,Overestimated
2024-07-22,Max Muncy,0.14,4,Overestimated
2024-07-22,Marcus Semien,0.17,5,Overestimated
2024-07-23,Mike Trout,-0.63,1,Overestimated
2024-07-23,Shohei Ohtani,-0.39,2,Overestimated
2024-07-23,Mike Zunino,-0.29,3,Overestimated
2024-07-23,Juan Soto,0.16,4,Overestimated
2024-07-23,Max Muncy,0.17,5,Overestimated
2024-07-24,Mike Trout,-0.62,1,Overestimated
2024-07-24,Shohei Ohtani,-0.4,2,Overestimated
2024-07-24,Mike Zunino,-0.23,3,Overestimated
2024-07-24,Juan Soto,0.15,4,Overestimated
2024-07-24,Max Muncy,0.18,5,Overestimated
2024-07-25,Mike Trout,-0.63,1,Overestimated
2024-07-25,Shohei Ohtani,-0.41,2,Overestimated
2024-07-25,Mike Zunino,-0.19,3,Overestimated
2024-07-25,Juan Soto,0.21,4,Overestimated
2024-07-25,Max Muncy,0.21,5,Overestimated
2024-07-26,Mike Trout,-0.65,1,Overestimated
2024-07-26,Shohei Ohtani,-0.34,2,Overestimated
2024-07-26,Mike Zunino,-0.25,3,Overestimated
2024-07-26,Juan Soto,0.2,4,Overestimated
2024-07-26,Max Muncy,0.23,5,Overestimated
2024-07-27,Mike Trout,-0.59,1,Overestimated
2024-07-27,Shohei Ohtani,-0.33,2,Overestimated
2024-07-27,Mike Zunino,-0.28,3,Overestimated
2024-07-27,Juan Soto,0.26,4,Overestimated
2024-07-27,Manny Machado,0.28,5,Overestimated
2024-07-28,Mike Trout,-0.62,1,Overestimated
2024-07-28,Shohei Ohtani,-0.32,2,Overestimated
2024-07-28,Mike Zunino,-0.23,3,Overestimated
2024-07-28,Max Muncy,0.2,4,Overestimated
2024-07-28,Juan Soto,0.25,5,Overestimated
2024-07-29,Mike Trout,-0.61,1,Overestimated
2024-07-29,Shohei Ohtani,-0.37,2,Overestimated
2024-07-29,Mike Zunino,-0.26,3,Overestimated
2024-07-29,Max Muncy,0.24,4,Overestimated
2024-07-29,Manny Machado,0.29,5,Overestimated
2024-07-30,Mike Trout,-0.62,1,Overestimated
2024-07-30,Shohei Ohtani,-0.36,2,Overestimated
2024-07-30,Mike Zunino,-0.3,3,Overestimated
2024-07-30,Juan Soto,0.28,4,Overestimated
2024-07-30,Manny Machado,0.29,5,Overestimated
2024-07-31,Mike Trout,-0.61,1,Overestimated
2024-07-31,Shohei Ohtani,-0.41,2,Overestimated
2024-07-31,Mike Zunino,-0.24,3,Overestimated
2024-07-31,Marcus Semien,0.29,4,Overestimated
2024-07-31,Juan Soto,0.3,5,Overestimated
2024-08-01,Mike Trout,-0.64,1,Overestimated
2024-08-01,Shohei Ohtani,-0.44,2,Overestimated
2024-08-01,Mike Zunino,-0.24,3,Overestimated
2024-08-01,Juan Soto,0.28,4,Overestimated
2024-08-01,Trea Turner,0.3,5,Overestimated
2024-08-02,Mike Trout,-0.61,1,Overestimated
2024-08-02,Shohei Ohtani,-0.41,2,Overestimated
2024-08-02,Mike Zunino,-0.22,3,Overestimated
2024-08-02,Manny Machado,0.25,4,Overestimated
2024-08-02,Juan Soto,0.27,5,Overestimated
2024-08-03,Mike Trout,-0.57,1,Overestimated
2024-08-03,Shohei Ohtani,-0.38,2,Overestimated
2024-08-03,Mike Zunino,-0.23,3,Overestimated
2024-08-03,Manny Machado,0.24,4,Overestimated
2024-08-03,Juan Soto,0.25,5,Overestimated
2024-08-04,Mike Trout,-0.5,1,Overestimated
2024-08-04,Shohei Ohtani,-0.38,2,Overestimated
2024-08-04,Mike Zunino,-0.23,3,Overestimated
2024-08-04,Juan Soto,0.26,4,Overestimated
2024-08-04,Manny Machado,0.27,5,Overestimated
2024-08-05,Mike Trout,-0.48,1,Overestimated
2024-08-05,Shohei Ohtani,-0.38,2,Overestimated
2024-08-05,Mike Zunino,-0.25,3,Overestimated
2024-08-05,Juan Soto,0.26,4,Overestimated
2024-08-05,Max Muncy,0.32,5,Overestimated
2024-08-06,Shohei Ohtani,-0.46,1,Overestimated
2024-08-06,Mike Trout,-0.43,2,Overestimated
2024-08-06,Mike Zunino,-0.23,3,Overestimated
2024-08-06,Max Muncy,0.25,4,Overestimated
2024-08-06,Manny Machado,0.27,5,Overestimated
2024-08-07,Mike Trout,-0.42,1,Overestimated
2024-08-07,Shohei Ohtani,-0.41,2,Overestimated
2024-08-07,Mike Zunino,-0.22,3,Overestimated
2024-08-07,Manny Machado,0.21,4,Overestimated
2024-08-07,Kyle Tucker,0.27,5,Overestimated
2024-08-08,Mike Trout,-0.41,1,Overestimated
2024-08-08,Shohei Ohtani,-0.4,2,Overestimated
2024-08-08,Mike Zunino,-0.24,3,Overestimated
2024-08-08,Manny Machado,0.19,4,Overestimated
2024-08-08,Kyle Tucker,0.29,5,Overestimated
2024-08-09,Mike Trout,-0.42,1,Overestimated
2024-08-09,Shohei Ohtani,-0.3,2,Overestimated
2024-08-09,Mike Zunino,-0.28,3,Overestimated
2024-08-09,Manny Machado,0.11,4,Overestimated
2024-08-09,Juan Soto,0.31,5,Overestimated
2024-08-10,Mike Trout,-0.39,1,Overestimated
2024-08-10,Shohei Ohtani,-0.28,2,Overestimated
2024-08-10,Mike Zunino,-0.26,3,Overestimated
2024-08-10,Manny Machado,0.13,4,Overestimated
2024-08-10,Juan Soto,0.23,5,Overestimated
2024-08-11,Mike Trout,-0.38,1,Overestimated
2024-08-11,Mike Zunino,-0.25,2,Overestimated
2024-08-11,Shohei Ohtani,-0.2,3,Overestimated
2024-08-11,Manny Machado,0.14,4,Overestimated
2024-08-11,Juan Soto,0.23,5,Overestimated
2024-08-12,Mike Trout,-0.46,1,Overestimated
2024-08-12,Mike Zunino,-0.25,2,Overestimated
2024-08-12,Shohei Ohtani,-0.15,3,Overestimated
2024-08-12,Manny Machado,0.07,4,Overestimated
2024-08-12,Juan Soto,0.22,5,Overestimated
2024-08-13,Mike Trout,-0.43,1,Overestimated
2024-08-13,Mike Zunino,-0.24,2,Overestimated
2024-08-13,Shohei Ohtani,-0.17,3,Overestimated
2024-08-13,Manny Machado,0.06,4,Overestimated
2024-08-13,Juan Soto,0.25,5,Overestimated
2024-08-14,Mike Trout,-0.38,1,Overestimated
2024-08-14,Mike Zunino,-0.28,2,Overestimated
2024-08-14,Shohei Ohtani,-0.17,3,Overestimated
2024-08-14,Manny Machado,0.05,4,Overestimated
2024-08-14,Max Muncy,0.23,5,Overestimated
2024-08-15,Mike Trout,-0.4,1,Overestimated
2024-08-15,Mike Zunino,-0.28,2,Overestimated
2024-08-15,Shohei Ohtani,-0.2,3,Overestimated
2024-08-15,Manny Machado,0.11,4,Overestimated
2024-08-15,Max Muncy,0.28,5,Overestimated
2024-08-16,Mike Trout,-0.35,1,Overestimated
2024-08-16,Mike Zunino,-0.29,2,Overestimated
2024-08-16,Shohei Ohtani,-0.24,3,Overestimated
2024-08-16,Manny Machado,0.07,4,Overestimated
2024-08-16,Marcus Semien,0.3,5,Overestimated
2024-08-17,Mike Trout,-0.32,1,Overestimated
2024-08-17,Shohei Ohtani,-0.28,2,Overestimated
2024-08-17,Mike Zunino,-0.22,3,Overestimated
2024-08-17,Manny Machado,0.13,4,Overestimated
2024-08-17,Marcus Semien,0.25,5,Overestimated
2024-08-18,Mike Trout,-0.27,1,Overestimated
2024-08-18,Shohei Ohtani,-0.22,2,Overestimated
2024-08-18,Mike Zunino,-0.2,3,Overestimated
2024-08-18,Manny Machado,0.17,4,Overestimated
2024-08-18,Marcus Semien,0.29,5,Overestimated
2024-08-19,Mike Trout,-0.28,1,Overestimated
2024-08-19,Mike Zunino,-0.2,2,Overestimated
2024-08-19,Shohei Ohtani,-0.19,3,Overestimated
2024-08-19,Manny Machado,0.16,4,Overestimated
2024-08-19,Max Muncy,0.23,5,Overestimated
2024-08-20,Mike Trout,-0.24,1,Overestimated
2024-08-20,Mike Zunino,-0.22,2,Overestimated
2024-08-20,Shohei Ohtani,-0.16,3,Overestimated
2024-08-20,Manny Machado,0.18,4,Overestimated
2024-08-20,Max Muncy,0.23,5,Overestimated
2024-08-21,Mike Trout,-0.21,1,Overestimated
2024-08-21,Mike Zunino,-0.19,2,Overestimated
2024-08-21,Shohei Ohtani,-0.14,3,Overestimated
2024-08-21,Max Muncy,0.16,4,Overestimated
2024-08-21,Manny Machado,0.21,5,Overestimated
2024-08-22,Mike Trout,-0.21,1,Overestimated
2024-08-22,Shohei Ohtani,-0.21,2,Overestimated
2024-08-22,Mike Zunino,-0.15,3,Overestimated
2024-08-22,Max Muncy,0.16,4,Overestimated
2024-08-22,Manny Machado,0.17,5,Overestimated
2024-08-23,Shohei Ohtani,-0.28,1,Overestimated
2024-08-23,Mike Trout,-0.21,2,Overestimated
2024-08-23,Mike Zunino,-0.17,3,Overestimated
2024-08-23,Manny Machado,0.11,4,Overestimated
2024-08-23,Max Muncy,0.18,5,Overestimated
2024-08-24,Shohei Ohtani,-0.34,1,Overestimated
2024-08-24,Mike Trout,-0.17,2,Overestimated
2024-08-24,Mike Zunino,-0.15,3,Overestimated
2024-08-24,Max Muncy,0.03,4,Overestimated
2024-08-24,Manny Machado,0.15,5,Overestimated
2024-08-25,Shohei Ohtani,-0.32,1,Overestimated
2024-08-25,Mike Zunino,-0.17,2,Overestimated
2024-08-25,Mike Trout,-0.1,3,Overestimated
2024-08-25,Max Muncy,0.03,4,Overestimated
2024-08-25,Manny Machado,0.14,5,Overestimated
2024-08-26,Shohei Ohtani,-0.31,1,Overestimated
2024-08-26,Mike Zunino,-0.23,2,Overestimated
2024-08-26,Mike Trout,-0.17,3,Overestimated
2024-08-26,Max Muncy,-0.05,4,Overestimated
2024-08-26,Manny Machado,0.12,5,Overestimated
2024-08-27,Shohei Ohtani,-0.4,1,Overestimated
2024-08-27,Mike Trout,-0.17,2,Overestimated
2024-08-27,Mike Zunino,-0.17,3,Overestimated
2024-08-27,Max Muncy,0.01,4,Overestimated
2024-08-27,Manny Machado,0.11,5,Overestimated
2024-08-28,Shohei Ohtani,-0.34,1,Overestimated
2024-08-28,Mike Zunino,-0.23,2,Overestimated
2024-08-28,Mike Trout,-0.17,3,Overestimated
2024-08-28,Max Muncy,0.02,4,Overestimated
2024-08-28,Manny Machado,0.13,5,Overestimated
2024-08-29,Shohei Ohtani,-0.35,1,Overestimated
2024-08-29,Mike Zunino,-0.22,2,Overestimated
2024-08-29,Mike Trout,-0.2,3,Overestimated
2024-08-29,Max Muncy,-0.05,4,Overestimated
2024-08-29,Manny Machado,0.13,5,Overestimated
2024-08-30,Shohei Ohtani,-0.37,1,Overestimated
2024-08-30,Mike Zunino,-0.28,2,Overestimated
2024-08-30,Mike Trout,-0.21,3,Overestimated
2024-08-30,Max Muncy,-0.03,4,Overestimated
2024-08-30,Manny Machado,0.11,5,Overestimated
2024-08-31,Shohei Ohtani,-0.39,1,Overestimated
2024-08-31,Mike Trout,-0.26,2,Overestimated
2024-08-31,Mike Zunino,-0.25,3,Overestimated
2024-08-31,Max Muncy,-0.08,4,Overestimated
2024-08-31,Manny Machado,0.08,5,Overestimated
2024-09-01,Shohei Ohtani,-0.5,1,Overestimated
2024-09-01,Mike Trout,-0.26,2,Overestimated
2024-09-01,Mike Zunino,-0.21,3,Overestimated
2024-09-01,Max Muncy,-0.08,4,Overestimated
2024-09-01,Manny Machado,0.01,5,Overestimated
2024-09-02,Shohei Ohtani,-0.47,1,Overestimated
2024-09-02,Mike Trout,-0.2,2,Overestimated
2024-09-02,Mike Zunino,-0.18,3,Overestimated
2024-09-02,Max Muncy,-0.09,4,Overestimated
2024-09-02,Manny Machado,-0.01,5,Overestimated
2024-09-03,Shohei Ohtani,-0.51,1,Overestimated
2024-09-03,Mike Trout,-0.19,2,Overestimated
2024-09-03,Mike Zunino,-0.15,3,Overestimated
2024-09-03,Max Muncy,-0.07,4,Overestimated
2024-09-03,Manny Machado,0.03,5,Overestimated
2024-09-04,Shohei Ohtani,-0.52,1,Overestimated
2024-09-04,Mike Trout,-0.2,2,Overestimated
2024-09-04,Mike Zunino,-0.13,3,Overestimated
2024-09-04,Max Muncy,-0.05,4,Overestimated
2024-09-04,Manny Machado,-0.01,5,Overestimated
2024-09-05,Shohei Ohtani,-0.42,1,Overestimated
2024-09-05,Mike Zunino,-0.19,2,Overestimated
2024-09-05,Mike Trout,-0.19,3,Overestimated
2024-09-05,Max Muncy,-0.07,4,Overestimated
2024-09-05,Manny Machado,-0.01,5,Overestimated
2024-09-06,Shohei Ohtani,-0.35,1,Overestimated
2024-09-06,Mike Zunino,-0.24,2,Overestimated
2024-09-06,Mike Trout,-0.17,3,Overestimated
2024-09-06,Max Muncy,-0.13,4,Overestimated
2024-09-06,Manny Machado,-0.01,5,Overestimated
2024-09-07,Shohei Ohtani,-0.41,1,Overestimated
2024-09-07,Mike Zunino,-0.26,2,Overestimated
2024-09-07,Mike Trout,-0.12,3,Overestimated
2024-09-07,Manny Machado,-0.09,4,Overestimated
2024-09-07,Max Muncy,-0.02,5,Overestimated
2024-09-08,Shohei Ohtani,-0.4,1,Overestimated
2024-09-08,Mike Zunino,-0.28,2,Overestimated
2024-09-08,Mike Trout,-0.1,3,Overestimated
2024-09-08,Max Muncy,-0.09,4,Overestimated
2024-09-08,Manny Machado,-0.02,5,Overestimated
2024-09-09,Shohei Ohtani,-0.4,1,Overestimated
2024-09-09,Mike Zunino,-0.3,2,Overestimated
2024-09-09,Mike Trout,-0.12,3,Overestimated
2024-09-09,Max Muncy,-0.03,4,Overestimated
2024-09-09,Kyle Tucker,0.05,5,Overestimated
2024-09-10,Shohei Ohtani,-0.36,1,Overestimated
2024-09-10,Mike Zunino,-0.27,2,Overestimated
2024-09-10,Mike Trout,-0.18,3,Overestimated
2024-09-10,Max Muncy,-0.1,4,Overestimated
2024-09-10,Kyle Tucker,0.03,5,Overestimated
2024-09-11,Shohei Ohtani,-0.31,1,Overestimated
2024-09-11,Mike Zunino,-0.22,2,Overestimated
2024-09-11,Mike Trout,-0.13,3,Overestimated
2024-09-11,Max Muncy,-0.09,4,Overestimated
2024-09-11,Kyle Tucker,0.02,5,Overestimated
2024-09-12,Shohei Ohtani,-0.29,1,Overestimated
2024-09-12,Mike Zunino,-0.24,2,Overestimated
2024-09-12,Mike Trout,-0.15,3,Overestimated
2024-09-12,Max Muncy,-0.03,4,Overestimated
2024-09-12,Kyle Tucker,-0.03,5,Overestimated
2024-09-13,Mike Zunino,-0.26,1,Overestimated
2024-09-13,Shohei Ohtani,-0.24,2,Overestimated
2024-09-13,Mike Trout,-0.16,3,Overestimated
2024-09-13,Max Muncy,-0.02,4,Overestimated
2024-09-13,Kyle Tucker,-0.02,5,Overestimated
2024-09-14,Mike Zunino,-0.26,1,Overestimated
2024-09-14,Shohei Ohtani,-0.18,2,Overestimated
2024-09-14,Mike Trout,-0.15,3,Overestimated
2024-09-14,Max Muncy,-0.1,4,Overestimated
2024-09-14,Manny Machado,0.01,5,Overestimated
2024-09-15,Shohei Ohtani,-0.27,1,Overestimated
2024-09-15,Mike Zunino,-0.23,2,Overestimated
2024-09-15,Mike Trout,-0.09,3,Overestimated
2024-09-15,Max Muncy,-0.05,4,Overestimated
2024-09-15,Manny Machado,-0.05,5,Overestimated
2024-09-16,Shohei Ohtani,-0.32,1,Overestimated
2024-09-16,Mike Zunino,-0.23,2,Overestimated
2024-09-16,Manny Machado,-0.06,3,Overestimated
2024-09-16,Kyle Tucker,-0.02,4,Overestimated
2024-09-16,Max Muncy,0.03,5,Overestimated
2024-09-17,Shohei Ohtani,-0.37,1,Overestimated
2024-09-17,Mike Zunino,-0.28,2,Overestimated
2024-09-17,Manny Machado,-0.17,3,Overestimated
2024-09-17,Kyle Tucker,-0.04,4,Overestimated
2024-09-17,Mike Trout,0.0,5,Overestimated
2024-09-18,Shohei Ohtani,-0.43,1,Overestimated
2024-09-18,Mike Zunino,-0.3,2,Overestimated
2024-09-18,Manny Machado,-0.13,3,Overestimated
2024-09-18,Mike Trout,-0.0,4,Overestimated
2024-09-18,Max Muncy,0.02,5,Overestimated
2024-09-19,Shohei Ohtani,-0.31,1,Overestimated
2024-09-19,Mike Zunino,-0.28,2,Overestimated
2024-09-19,Manny Machado,-0.19,3,Overestimated
2024-09-19,Max Muncy,-0.01,4,Overestimated
2024-09-19,Kyle Tucker,-0.01,5,Overestimated
2024-09-20,Mike Zunino,-0.3,1,Overestimated
2024-09-20,Shohei Ohtani,-0.27,2,Overestimated
2024-09-20,Manny Machado,-0.25,3,Overestimated
2024-09-20,Max Muncy,-0.09,4,Overestimated
2024-09-20,Mike Trout,-0.03,5,Overestimated
2024-09-21,Mike Zunino,-0.32,1,Overestimated
2024-09-21,Manny Machado,-0.28,2,Overestimated
2024-09-21,Shohei Ohtani,-0.25,3,Overestimated
2024-09-21,Mike Trout,-0.02,4,Overestimated
2024-09-21,Max Muncy,-0.02,5,Overestimated
2024-09-22,Mike Zunino,-0.35,1,Overestimated
2024-09-22,Manny Machado,-0.23,2,Overestimated
2024-09-22,Shohei Ohtani,-0.19,3,Overestimated
2024-09-22,Max Muncy,-0.0,4,Overestimated
2024-09-22,Kyle Tucker,0.01,5,Overestimated
2024-09-23,Mike Zunino,-0.41,1,Overestimated
2024-09-23,Manny Machado,-0.19,2,Overestimated
2024-09-23,Shohei Ohtani,-0.11,3,Overestimated
2024-09-23,Max Muncy,-0.07,4,Overestimated
2024-09-23,Mike Trout,0.01,5,Overestimated
2024-09-24,Mike Zunino,-0.38,1,Overestimated
2024-09-24,Manny Machado,-0.21,2,Overestimated
2024-09-24,Max Muncy,-0.07,3,Overestimated
2024-09-24,Shohei Ohtani,-0.06,4,Overestimated
2024-09-24,Mike Trout,0.01,5,Overestimated
2024-09-25,Manny Machado,-0.37,1,Overestimated
2024-09-25,Mike Zunino,-0.36,2,Overestimated
2024-09-25,Max Muncy,-0.09,3,Overestimated
2024-09-25,Shohei Ohtani,0.0,4,Overestimated
2024-09-25,Mike Trout,0.03,5,Overestimated
2024-09-26,Manny Machado,-0.38,1,Overestimated
2024-09-26,Mike Zunino,-0.29,2,Overestimated
2024-09-26,Max Muncy,-0.1,3,Overestimated
2024-09-26,Juan Soto,0.01,4,Overestimated
2024-09-26,Kyle Tucker,0.06,5,Overestimated
2024-09-27,Mike Zunino,-0.37,1,Overestimated
2024-09-27,Manny Machado,-0.35,2,Overestimated
2024-09-27,Max Muncy,-0.02,3,Overestimated
2024-09-27,Juan Soto,-0.01,4,Overestimated
2024-09-27,Shohei Ohtani,0.0,5,Overestimated
2024-09-28,Mike Zunino,-0.41,1,Overestimated
2024-09-28,Manny Machado,-0.31,2,Overestimated
2024-09-28,Max Muncy,-0.03,3,Overestimated
2024-09-28,Shohei Ohtani,-0.03,4,Overestimated
2024-09-28,Juan Soto,0.06,5,Overestimated
2024-09-29,Mike Zunino,-0.47,1,Overestimated
2024-09-29,Manny Machado,-0.22,2,Overestimated
2024-09-29,Max Muncy,-0.06,3,Overestimated
2024-09-29,Shohei Ohtani,-0.03,4,Overestimated
2024-09-29,Juan Soto,0.08,5,Overestimated
