game_date,player_name,diff_rolling_OBA,rank,estimation_type
2024-07-22,jair camargo,6.47,5,Underestimated
2024-07-23,aledmys díaz,11.34,1,Underestimated
2024-07-23,cade marlowe,9.32,2,Underestimated
2024-07-23,dj lemahieu,8.05,3,Underestimated
2024-07-23,manuel margot,7.73,4,Underestimated
2024-07-23,alejandro kirk,7.16,5,Underestimated
2024-07-24,jason vosler,16.04,1,Underestimated
2024-07-24,nacho alvarez,10.57,2,Underestimated
2024-07-24,dj lemahieu,8.36,3,Underestimated
2024-07-24,alejandro kirk,8.04,4,Underestimated
2024-07-24,manuel margot,7.25,5,Underestimated
2024-07-25,steward berroa,8.44,1,Underestimated
2024-07-25,tyler nevin,8.0,2,Underestimated
2024-07-25,jake rogers,7.55,3,Underestimated
2024-07-25,addison barger,6.47,4,Underestimated
2024-07-25,andrew knizner,6.32,5,Underestimated
2024-07-26,jason vosler,12.47,1,Underestimated
2024-07-26,cade marlowe,9.5,2,Underestimated
2024-07-26,dj lemahieu,9.01,3,Underestimated
2024-07-26,jonathan ornelas,8.02,4,Underestimated
2024-07-26,eddie rosario,7.52,5,Underestimated
2024-07-27,jason vosler,14.97,1,Underestimated
2024-07-27,dj lemahieu,9.01,2,Underestimated
2024-07-27,nacho alvarez,8.19,3,Underestimated
2024-07-27,tyler nevin,7.76,4,Underestimated
2024-07-27,jake rogers,7.41,5,Underestimated
2024-07-28,luke williams,16.71,1,Underestimated
2024-07-28,jason vosler,10.54,2,Underestimated
2024-07-28,dj lemahieu,9.15,3,Underestimated
2024-07-28,nacho alvarez,9.11,4,Underestimated
2024-07-28,jake rogers,7.7,5,Underestimated
2024-07-29,jason vosler,9.58,1,Underestimated
2024-07-29,dj lemahieu,8.68,2,Underestimated
2024-07-29,nacho alvarez,8.64,3,Underestimated
2024-07-29,brian serven,8.07,4,Underestimated
2024-07-29,cade marlowe,7.23,5,Underestimated
2024-07-30,travis blankenhorn,13.1,1,Underestimated
2024-07-30,dj lemahieu,8.64,2,Underestimated
2024-07-30,nacho alvarez,8.09,3,Underestimated
2024-07-30,jake meyers,7.6,4,Underestimated
2024-07-30,brian serven,7.52,5,Underestimated
2024-07-31,jake meyers,9.3,1,Underestimated
2024-07-31,dj lemahieu,8.47,2,Underestimated
2024-07-31,andrew vaughn,8.28,3,Underestimated
2024-07-31,jason vosler,7.82,4,Underestimated
2024-07-31,dansby swanson,7.65,5,Underestimated
2024-08-01,otto lopez,7.25,1,Underestimated
2024-08-01,dansby swanson,6.86,2,Underestimated
2024-08-01,jarred kelenic,6.33,3,Underestimated
2024-08-01,jackson holliday,6.11,4,Underestimated
2024-08-01,eddie rosario,5.9,5,Underestimated
2024-08-02,jerar encarnacion,51.14,1,Underestimated
2024-08-02,cade marlowe,11.23,2,Underestimated
2024-08-02,jake meyers,9.83,3,Underestimated
2024-08-02,andrew vaughn,9.28,4,Underestimated
2024-08-02,jake rogers,8.36,5,Underestimated
2024-08-03,pedro león,26.62,1,Underestimated
2024-08-03,jake rogers,10.0,2,Underestimated
2024-08-03,jake meyers,9.54,3,Underestimated
2024-08-03,coby mayo,9.03,4,Underestimated
2024-08-03,darell hernaiz,8.1,5,Underestimated
2024-08-04,pedro león,16.93,1,Underestimated
2024-08-04,luke williams,15.16,2,Underestimated
2024-08-04,luis de los santos,13.1,3,Underestimated
2024-08-04,coby mayo,11.77,4,Underestimated
2024-08-04,charles leblanc,10.48,5,Underestimated
2024-08-05,pedro león,9.89,1,Underestimated
2024-08-05,jake meyers,9.36,2,Underestimated
2024-08-05,andrew vaughn,8.02,3,Underestimated
2024-08-05,darell hernaiz,7.87,4,Underestimated
2024-08-05,nick senzel,6.59,5,Underestimated
2024-08-06,coby mayo,9.19,1,Underestimated
2024-08-06,jake meyers,8.9,2,Underestimated
2024-08-06,brice turang,8.7,3,Underestimated
2024-08-06,andrew vaughn,7.75,4,Underestimated
2024-08-06,victor scott,6.64,5,Underestimated
2024-08-07,charles leblanc,19.23,1,Underestimated
2024-08-07,coby mayo,12.47,2,Underestimated
2024-08-07,jake rogers,10.1,3,Underestimated
2024-08-07,dj lemahieu,9.35,4,Underestimated
2024-08-07,jake meyers,8.72,5,Underestimated
2024-08-08,jhonny pereda,17.03,1,Underestimated
2024-08-08,brice turang,9.16,2,Underestimated
2024-08-08,dj lemahieu,8.35,3,Underestimated
2024-08-08,dillon dingler,7.71,4,Underestimated
2024-08-08,michael taylor,6.64,5,Underestimated
2024-08-09,brice turang,9.5,1,Underestimated
2024-08-09,jhonny pereda,9.46,2,Underestimated
2024-08-09,jake rogers,8.77,3,Underestimated
2024-08-09,andrew vaughn,8.06,4,Underestimated
2024-08-09,jake meyers,7.7,5,Underestimated
2024-08-10,cal stevenson,15.5,1,Underestimated
2024-08-10,josé tena,11.33,2,Underestimated
2024-08-10,jhonny pereda,9.63,3,Underestimated
2024-08-10,brice turang,9.5,4,Underestimated
2024-08-10,andrew vaughn,7.98,5,Underestimated
2024-08-11,coby mayo,10.55,1,Underestimated
2024-08-11,josé tena,9.5,2,Underestimated
2024-08-11,dillon dingler,9.0,3,Underestimated
2024-08-11,wyatt langford,7.39,4,Underestimated
2024-08-11,dj lemahieu,7.31,5,Underestimated
2024-08-12,brice turang,9.03,1,Underestimated
2024-08-12,will wagner,8.14,2,Underestimated
2024-08-12,wyatt langford,7.42,3,Underestimated
2024-08-12,jordan walker,7.37,4,Underestimated
2024-08-12,dj lemahieu,7.18,5,Underestimated
2024-08-13,brice turang,9.74,1,Underestimated
2024-08-13,cal stevenson,8.69,2,Underestimated
2024-08-13,patrick bailey,8.49,3,Underestimated
2024-08-13,jake rogers,8.25,4,Underestimated
2024-08-13,wyatt langford,7.83,5,Underestimated
2024-08-14,grant mccray,32.89,1,Underestimated
2024-08-14,brice turang,9.65,2,Underestimated
2024-08-14,coby mayo,9.15,3,Underestimated
2024-08-14,patrick bailey,8.54,4,Underestimated
2024-08-14,jake rogers,7.84,5,Underestimated
2024-08-15,dillon dingler,10.04,1,Underestimated
2024-08-15,grant mccray,9.69,2,Underestimated
2024-08-15,josé tena,8.92,3,Underestimated
2024-08-15,brice turang,8.38,4,Underestimated
2024-08-15,akil baddoo,6.64,5,Underestimated
2024-08-16,alec burleson,8.28,1,Underestimated
2024-08-16,brice turang,7.49,2,Underestimated
2024-08-16,jake rogers,6.81,3,Underestimated
2024-08-16,dj lemahieu,6.44,4,Underestimated
2024-08-16,jordan walker,6.25,5,Underestimated
2024-08-17,luke williams,14.83,1,Underestimated
2024-08-17,dillon dingler,10.7,2,Underestimated
2024-08-17,patrick bailey,8.8,3,Underestimated
2024-08-17,lenyn sosa,7.9,4,Underestimated
2024-08-17,alec burleson,7.6,5,Underestimated
2024-08-18,luke williams,12.98,1,Underestimated
2024-08-18,shay whitcomb,10.59,2,Underestimated
2024-08-18,patrick bailey,9.3,3,Underestimated
2024-08-18,lenyn sosa,9.05,4,Underestimated
2024-08-18,logan o'hoppe,6.78,5,Underestimated
2024-08-19,lenyn sosa,8.96,1,Underestimated
2024-08-19,logan o'hoppe,7.03,2,Underestimated
2024-08-19,wyatt langford,6.61,3,Underestimated
2024-08-19,nick senzel,6.57,4,Underestimated
2024-08-19,brent rooker,6.29,5,Underestimated
2024-08-20,dillon dingler,9.69,1,Underestimated
2024-08-20,lenyn sosa,9.58,2,Underestimated
2024-08-20,logan o'hoppe,8.04,3,Underestimated
2024-08-20,jonathan india,8.02,4,Underestimated
2024-08-20,brice turang,7.03,5,Underestimated
2024-08-21,lenyn sosa,10.89,1,Underestimated
2024-08-21,niko kavadas,10.53,2,Underestimated
2024-08-21,logan o'hoppe,9.03,3,Underestimated
2024-08-21,shohei ohtani,6.69,4,Underestimated
2024-08-21,jake rogers,6.58,5,Underestimated
2024-08-22,rob brantly,9.89,1,Underestimated
2024-08-22,shay whitcomb,9.39,2,Underestimated
2024-08-22,ben rice,6.83,3,Underestimated
2024-08-22,dillon dingler,6.37,4,Underestimated
2024-08-22,brice turang,6.25,5,Underestimated
2024-08-23,rob brantly,17.74,1,Underestimated
2024-08-23,lenyn sosa,13.13,2,Underestimated
2024-08-23,logan o'hoppe,9.55,3,Underestimated
2024-08-23,shay whitcomb,9.49,4,Underestimated
2024-08-23,ben rice,6.84,5,Underestimated
2024-08-24,lenyn sosa,12.42,1,Underestimated
2024-08-24,logan o'hoppe,9.72,2,Underestimated
2024-08-24,ben rice,6.9,3,Underestimated
2024-08-24,max schuemann,6.37,4,Underestimated
2024-08-24,will smith,5.37,5,Underestimated
2024-08-25,lenyn sosa,10.76,1,Underestimated
2024-08-25,logan o'hoppe,9.78,2,Underestimated
2024-08-25,jesús sánchez,7.62,3,Underestimated
2024-08-25,max schuemann,6.93,4,Underestimated
2024-08-25,miguel vargas,6.42,5,Underestimated
2024-08-26,tyler gentry,16.38,1,Underestimated
2024-08-26,mickey gasper,14.17,2,Underestimated
2024-08-26,luis vázquez,13.3,3,Underestimated
2024-08-26,lenyn sosa,10.52,4,Underestimated
2024-08-26,shay whitcomb,7.87,5,Underestimated
2024-08-27,lenyn sosa,10.68,1,Underestimated
2024-08-27,logan o'hoppe,10.27,2,Underestimated
2024-08-27,garrett hampson,6.23,3,Underestimated
2024-08-27,max schuemann,6.13,4,Underestimated
2024-08-27,giancarlo stanton,6.13,5,Underestimated
2024-08-28,logan o'hoppe,10.98,1,Underestimated
2024-08-28,lenyn sosa,9.64,2,Underestimated
2024-08-28,luke williams,8.02,3,Underestimated
2024-08-28,giancarlo stanton,6.64,4,Underestimated
2024-08-28,will smith,6.63,5,Underestimated
2024-08-29,mickey gasper,18.27,1,Underestimated
2024-08-29,logan o'hoppe,11.05,2,Underestimated
2024-08-29,lenyn sosa,10.52,3,Underestimated
2024-08-29,patrick bailey,8.99,4,Underestimated
2024-08-29,dillon dingler,6.6,5,Underestimated
2024-08-30,logan o'hoppe,10.08,1,Underestimated
2024-08-30,tyler gentry,9.2,2,Underestimated
2024-08-30,patrick bailey,8.64,3,Underestimated
2024-08-30,ben rice,7.41,4,Underestimated
2024-08-30,jordan walker,7.2,5,Underestimated
2024-08-31,lenyn sosa,10.71,1,Underestimated
2024-08-31,logan o'hoppe,9.7,2,Underestimated
2024-08-31,patrick bailey,9.66,3,Underestimated
2024-08-31,jordan walker,6.76,4,Underestimated
2024-08-31,nathan lukes,6.71,5,Underestimated
2024-09-01,tristan gray,17.79,1,Underestimated
2024-09-01,jorge barrosa,12.7,2,Underestimated
2024-09-01,lenyn sosa,10.76,3,Underestimated
2024-09-01,patrick bailey,9.64,4,Underestimated
2024-09-01,coby mayo,7.3,5,Underestimated
2024-09-02,mickey gasper,19.07,1,Underestimated
2024-09-02,tristan gray,14.33,2,Underestimated
2024-09-02,jorge barrosa,11.64,3,Underestimated
2024-09-02,jonathan aranda,5.8,4,Underestimated
2024-09-02,max schuemann,5.67,5,Underestimated
2024-09-03,jorge barrosa,13.04,1,Underestimated
2024-09-03,tristan gray,11.85,2,Underestimated
2024-09-03,lenyn sosa,11.45,3,Underestimated
2024-09-03,logan o'hoppe,9.81,4,Underestimated
2024-09-03,patrick bailey,9.05,5,Underestimated
2024-09-04,jorge barrosa,13.22,1,Underestimated
2024-09-04,lenyn sosa,11.37,2,Underestimated
2024-09-04,luis vázquez,9.8,3,Underestimated
2024-09-04,patrick bailey,9.35,4,Underestimated
2024-09-04,logan o'hoppe,9.19,5,Underestimated
2024-09-05,charles leblanc,13.64,1,Underestimated
2024-09-05,patrick bailey,9.45,2,Underestimated
2024-09-05,max schuemann,6.2,3,Underestimated
2024-09-05,tristan gray,5.73,4,Underestimated
2024-09-05,brandon lowe,5.03,5,Underestimated
2024-09-06,lenyn sosa,10.56,1,Underestimated
2024-09-06,patrick bailey,9.56,2,Underestimated
2024-09-06,logan o'hoppe,9.32,3,Underestimated
2024-09-06,jhonny pereda,8.54,4,Underestimated
2024-09-06,nick maton,7.32,5,Underestimated
2024-09-07,dashawn keirsey,30.48,1,Underestimated
2024-09-07,bryce teodosio,12.22,2,Underestimated
2024-09-07,logan o'hoppe,9.99,3,Underestimated
2024-09-07,patrick bailey,9.85,4,Underestimated
2024-09-07,lenyn sosa,8.69,5,Underestimated
2024-09-08,bryce teodosio,13.7,1,Underestimated
2024-09-08,buddy kennedy,12.76,2,Underestimated
2024-09-08,jordyn adams,11.34,3,Underestimated
2024-09-08,billy cook,11.07,4,Underestimated
2024-09-08,nick maton,10.9,5,Underestimated
2024-09-09,buddy kennedy,11.48,1,Underestimated
2024-09-09,logan o'hoppe,10.29,2,Underestimated
2024-09-09,bryce teodosio,9.9,3,Underestimated
2024-09-09,coby mayo,8.5,4,Underestimated
2024-09-09,lenyn sosa,8.01,5,Underestimated
2024-09-10,dashawn keirsey,17.75,1,Underestimated
2024-09-10,thomas saggese,12.49,2,Underestimated
2024-09-10,buddy kennedy,11.88,3,Underestimated
2024-09-10,patrick bailey,9.79,4,Underestimated
2024-09-10,jordyn adams,9.61,5,Underestimated
2024-09-11,thomas saggese,20.1,1,Underestimated
2024-09-11,dashawn keirsey,20.03,2,Underestimated
2024-09-11,patrick bailey,9.08,3,Underestimated
2024-09-11,sandro fabian,8.67,4,Underestimated
2024-09-11,giancarlo stanton,8.3,5,Underestimated
2024-09-12,thomas saggese,13.71,1,Underestimated
2024-09-12,patrick bailey,8.47,2,Underestimated
2024-09-12,rhys hoskins,8.33,3,Underestimated
2024-09-12,giancarlo stanton,7.69,4,Underestimated
2024-09-12,jonathan aranda,6.8,5,Underestimated
2024-09-13,donovan walton,34.83,1,Underestimated
2024-09-13,eric wagaman,15.91,2,Underestimated
2024-09-13,buddy kennedy,12.52,3,Underestimated
2024-09-13,thomas saggese,9.77,4,Underestimated
2024-09-13,eddy alvarez,9.47,5,Underestimated
2024-09-14,donovan walton,29.9,1,Underestimated
2024-09-14,eric wagaman,15.92,2,Underestimated
2024-09-14,thomas saggese,12.32,3,Underestimated
2024-09-14,billy cook,11.04,4,Underestimated
2024-09-14,logan driscoll,8.62,5,Underestimated
2024-09-15,donovan walton,13.35,1,Underestimated
2024-09-15,gustavo campero,11.4,2,Underestimated
2024-09-15,billy cook,10.72,3,Underestimated
2024-09-15,eric wagaman,9.43,4,Underestimated
2024-09-15,giancarlo stanton,8.53,5,Underestimated
2024-09-16,eddy alvarez,13.88,1,Underestimated
2024-09-16,billy cook,8.99,2,Underestimated
2024-09-16,j. d. martinez,8.73,3,Underestimated
2024-09-16,thomas saggese,8.44,4,Underestimated
2024-09-16,rhys hoskins,8.28,5,Underestimated
2024-09-17,thomas saggese,10.15,1,Underestimated
2024-09-17,eddy alvarez,10.1,2,Underestimated
2024-09-17,j. d. martinez,8.73,3,Underestimated
2024-09-17,dillon dingler,8.32,4,Underestimated
2024-09-17,rafael devers,7.66,5,Underestimated
2024-09-18,eddy alvarez,17.93,1,Underestimated
2024-09-18,rafael devers,8.24,2,Underestimated
2024-09-18,michael harris,7.41,3,Underestimated
2024-09-18,logan o'hoppe,6.89,4,Underestimated
2024-09-18,jake burger,6.39,5,Underestimated
2024-09-19,rafael devers,8.06,1,Underestimated
2024-09-19,giancarlo stanton,7.91,2,Underestimated
2024-09-19,j. d. martinez,7.9,3,Underestimated
2024-09-19,jake burger,7.31,4,Underestimated
2024-09-19,logan o'hoppe,6.72,5,Underestimated
2024-09-20,thomas saggese,8.79,1,Underestimated
2024-09-20,jake burger,8.22,2,Underestimated
2024-09-20,j. d. martinez,8.04,3,Underestimated
2024-09-20,giancarlo stanton,7.68,4,Underestimated
2024-09-20,vaughn grissom,7.44,5,Underestimated
2024-09-21,daniel johnson,18.2,1,Underestimated
2024-09-21,luis vázquez,8.61,2,Underestimated
2024-09-21,dillon dingler,7.79,3,Underestimated
2024-09-21,jake burger,7.15,4,Underestimated
2024-09-21,giancarlo stanton,6.91,5,Underestimated
2024-09-22,j. d. martinez,8.37,1,Underestimated
2024-09-22,jake burger,7.8,2,Underestimated
2024-09-22,vaughn grissom,7.17,3,Underestimated
2024-09-22,miles mastrobuoni,7.04,4,Underestimated
2024-09-22,giancarlo stanton,6.81,5,Underestimated
2024-09-23,vaughn grissom,7.28,1,Underestimated
2024-09-23,miles mastrobuoni,7.16,2,Underestimated
2024-09-23,luis vázquez,7.05,3,Underestimated
2024-09-23,heliot ramos,6.35,4,Underestimated
2024-09-23,michael conforto,5.72,5,Underestimated
2024-09-24,jake burger,8.24,1,Underestimated
2024-09-24,vaughn grissom,7.13,2,Underestimated
2024-09-24,logan o'hoppe,7.02,3,Underestimated
2024-09-24,michael conforto,6.83,4,Underestimated
2024-09-24,patrick bailey,6.78,5,Underestimated
2024-09-25,sandro fabian,23.09,1,Underestimated
2024-09-25,grae kessinger,12.62,2,Underestimated
2024-09-25,michael conforto,7.3,3,Underestimated
2024-09-25,logan o'hoppe,6.96,4,Underestimated
2024-09-25,dylan crews,6.87,5,Underestimated
2024-09-26,liover peguero,11.48,1,Underestimated
2024-09-26,dylan crews,7.55,2,Underestimated
2024-09-26,max schuemann,6.47,3,Underestimated
2024-09-26,michael toglia,6.4,4,Underestimated
2024-09-26,aaron judge,5.47,5,Underestimated
2024-09-27,matt duffy,15.97,1,Underestimated
2024-09-27,grae kessinger,12.47,2,Underestimated
2024-09-27,j. d. martinez,7.79,3,Underestimated
2024-09-27,nick yorke,7.62,4,Underestimated
2024-09-27,michael toglia,7.2,5,Underestimated
2024-09-28,dashawn keirsey,18.29,1,Underestimated
2024-09-28,mickey gasper,16.99,2,Underestimated
2024-09-28,grae kessinger,11.29,3,Underestimated
2024-09-28,matt duffy,9.63,4,Underestimated
2024-09-28,nick yorke,9.33,5,Underestimated
2024-09-29,mickey gasper,16.44,1,Underestimated
2024-09-29,dashawn keirsey,12.05,2,Underestimated
2024-09-29,liover peguero,10.1,3,Underestimated
2024-09-29,nick yorke,9.67,4,Underestimated
2024-09-29,buddy kennedy,9.29,5,Underestimated
2024-09-30,eddy alvarez,14.34,1,Underestimated
2024-09-30,j. d. martinez,8.73,2,Underestimated
2024-09-30,harrison bader,5.57,3,Underestimated
2024-09-30,luis torrens,3.73,4,Underestimated
2024-09-30,sean murphy,3.23,5,Underestimated
