game_date,batter,first_name,last_name,estimated_woba_using_speedangle,woba_value,woba_denom
2024-04-24,543939,Kyle,Tucker,0.2994459542216949,0.34438516759259785,2
2024-04-25,660271,Shohei,Ohtani,0.2929372773075175,0.31460516443771386,3
2024-04-25,641343,Max,Muncy,0.362327368777238,0.3881970456252054,1
2024-04-25,624413,Mookie,Betts,0.31304132061945183,0.29477471086862195,1
2024-04-25,665487,Trea,Turner,0.3167112696410411,0.3238212533735499,4
2024-04-25,514888,Mike,Trout,0.25405563719388485,0.2674405359852419,4
2024-04-25,592450,Marcus,Semien,0.25126649653181365,0.23809768699816802,2
2024-04-25,605141,Manny,Machado,0.4093210046819292,0.3667734583391723,1
2024-04-25,621043,Juan,Soto,0.29980648865239234,0.30538376499147635,2
2024-04-25,545361,Mike,Zunino,0.3276021849636014,0.306884534807389,3
2024-04-25,543939,Kyle,Tucker,0.3399055121252187,0.325474264725474,3
2024-04-26,660271,Shohei,Ohtani,0.41988422719446883,0.3957961367127256,2
2024-04-26,641343,Max,Muncy,0.39844286230495457,0.3633759878207151,1
2024-04-26,624413,Mookie,Betts,0.21740530454110757,0.2247634490444451,1
2024-04-26,665487,Trea,Turner,0.25305474638693065,0.2551253235593095,2
2024-04-26,514888,Mike,Trout,0.2542337579688529,0.32552908418129956,3
2024-04-26,592450,Marcus,Semien,0.30603341618671226,0.28383762621202024,4
2024-04-26,605141,Manny,Machado,0.14688621158418072,0.23920554899226995,1
2024-04-26,621043,Juan,Soto,0.31561171570902147,0.3297020911187324,2
2024-04-26,545361,Mike,Zunino,0.22466422121916466,0.23183912935486803,4
2024-04-26,543939,Kyle,Tucker,0.4151180474078026,0.34151106225885847,2
2024-04-27,660271,Shohei,Ohtani,0.265823461634544,0.260632414015112,2
2024-04-27,641343,Max,Muncy,0.4114400996852989,0.31557094049324386,3
2024-04-27,624413,Mookie,Betts,0.24681050352632836,0.2532306766335141,2
2024-04-27,665487,Trea,Turner,0.3448767405956697,0.3399226014219246,4
2024-04-27,514888,Mike,Trout,0.2793264802082915,0.2983343928847545,4
2024-04-27,592450,Marcus,Semien,0.3106745600812975,0.2863206390617071,1
2024-04-27,605141,Manny,Machado,0.3685033722225831,0.38419522858474736,4
2024-04-27,621043,Juan,Soto,0.3098850074241094,0.2861260712071652,4
2024-04-27,545361,Mike,Zunino,0.3434502255386044,0.32879651187901976,3
2024-04-27,543939,Kyle,Tucker,0.2739517963662186,0.2808038620634465,2
2024-04-28,660271,Shohei,Ohtani,0.29860777222568585,0.2643722845326082,3
2024-04-28,641343,Max,Muncy,0.3837069252681473,0.3529302670089639,4
2024-04-28,624413,Mookie,Betts,0.3867263095207021,0.3977608234979154,1
2024-04-28,665487,Trea,Turner,0.3311937380188258,0.4002466609712903,3
2024-04-28,514888,Mike,Trout,0.29784593281941313,0.3179563704356739,2
2024-04-28,592450,Marcus,Semien,0.4226966428744727,0.4191153523675551,4
2024-04-28,605141,Manny,Machado,0.3820156999927924,0.3560931061529906,4
2024-04-28,621043,Juan,Soto,0.2866099199390857,0.3040379170547683,2
2024-04-28,545361,Mike,Zunino,0.3018208909169476,0.28445706999599146,2
2024-04-28,543939,Kyle,Tucker,0.4870160503115539,0.4481261584320247,2
2024-04-29,660271,Shohei,Ohtani,0.36042193289554,0.3830009123986979,1
2024-04-29,641343,Max,Muncy,0.2853273228174324,0.29082248278965867,1
2024-04-29,624413,Mookie,Betts,0.31680862335938076,0.3179801514868954,4
2024-04-29,665487,Trea,Turner,0.35376544438480667,0.33240063061617187,2
2024-04-29,514888,Mike,Trout,0.28640312128646245,0.3041157711615122,3
2024-04-29,592450,Marcus,Semien,0.318370399803798,0.3214886759864031,3
2024-04-29,605141,Manny,Machado,0.3388451898135061,0.30174232896110115,2
2024-04-29,621043,Juan,Soto,0.3539031456704975,0.3480742221420207,2
2024-04-29,545361,Mike,Zunino,0.3276608051866455,0.37540981362918374,3
2024-04-29,543939,Kyle,Tucker,0.3834840653497942,0.3756784589677866,4
2024-04-30,660271,Shohei,Ohtani,0.29695285149514056,0.3167605413267854,1
2024-04-30,641343,Max,Muncy,0.3563879158084337,0.38660186195758045,4
2024-04-30,624413,Mookie,Betts,0.2407772898918027,0.27064949512086744,3
2024-04-30,665487,Trea,Turner,0.32424330548174835,0.36261705300441605,2
2024-04-30,514888,Mike,Trout,0.26510052208300455,0.26365576205692676,4
2024-04-30,592450,Marcus,Semien,0.3520959320359837,0.33980669411525055,4
2024-04-30,605141,Manny,Machado,0.30887222966038513,0.3254593605160622,4
2024-04-30,621043,Juan,Soto,0.42398697222399817,0.40029493498090224,2
2024-04-30,545361,Mike,Zunino,0.38330718101245903,0.3556790206981978,3
2024-04-30,543939,Kyle,Tucker,0.4511450895706264,0.4546937830436072,1
2024-05-01,660271,Shohei,Ohtani,0.3425551098674489,0.4130236790725302,4
2024-05-01,641343,Max,Muncy,0.42091038412063325,0.4088510849381761,1
2024-05-01,624413,Mookie,Betts,0.35807677768047447,0.29698063246862266,3
2024-05-01,665487,Trea,Turner,0.26822644155370245,0.30277192019507954,4
2024-05-01,514888,Mike,Trout,0.34524622150613293,0.32971000239662107,3
2024-05-01,592450,Marcus,Semien,0.36023346992348476,0.39003166380858767,3
2024-05-01,605141,Manny,Machado,0.3375793954885274,0.33124942794133033,2
2024-05-01,621043,Juan,Soto,0.23096439917242007,0.2522810013474022,2
2024-05-01,545361,Mike,Zunino,0.2866447329906796,0.2798813944934255,3
2024-05-01,543939,Kyle,Tucker,0.2903720296002164,0.2982690392128452,4
2024-05-02,660271,Shohei,Ohtani,0.22943516137239856,0.24035290270644602,1
2024-05-02,641343,Max,Muncy,0.262793184212482,0.2645999834867604,4
2024-05-02,624413,Mookie,Betts,0.38206933023791656,0.3575603297386018,2
2024-05-02,665487,Trea,Turner,0.2689678804762367,0.2777029666662238,1
2024-05-02,514888,Mike,Trout,0.38352227537319517,0.3824379982299167,1
2024-05-02,592450,Marcus,Semien,0.3390747291515218,0.34599340796362577,3
2024-05-02,605141,Manny,Machado,0.3378309807769958,0.34431858981464547,3
2024-05-02,621043,Juan,Soto,0.36443839458751615,0.30268307491947366,1
2024-05-02,545361,Mike,Zunino,0.33793945098005435,0.34234605957279124,3
2024-05-02,543939,Kyle,Tucker,0.27122220663574725,0.29345605667658925,4
2024-05-03,660271,Shohei,Ohtani,0.26753332430008636,0.29546478183667607,1
2024-05-03,641343,Max,Muncy,0.26272394289729917,0.29234148762622425,4
2024-05-03,624413,Mookie,Betts,0.21614361300501858,0.25994477719820475,2
2024-05-03,665487,Trea,Turner,0.4031613175468926,0.3819388361201186,3
2024-05-03,514888,Mike,Trout,0.24324368575937172,0.25265352399080104,1
2024-05-03,592450,Marcus,Semien,0.3140750410304565,0.27906831224375134,2
2024-05-03,605141,Manny,Machado,0.3470335481753359,0.340493705650271,4
2024-05-03,621043,Juan,Soto,0.23643556858784445,0.2589904781090267,1
2024-05-03,545361,Mike,Zunino,0.31977370449498405,0.3276623750729369,2
2024-05-03,543939,Kyle,Tucker,0.3464722524244544,0.3526682610252373,2
2024-05-04,660271,Shohei,Ohtani,0.27452467628197325,0.32328139858011673,1
2024-05-04,641343,Max,Muncy,0.4001799879263088,0.4014723921842346,2
2024-05-04,624413,Mookie,Betts,0.36003321980260483,0.3372565964179716,4
2024-05-04,665487,Trea,Turner,0.33143668057218156,0.33194992889400643,3
2024-05-04,514888,Mike,Trout,0.357519664460312,0.34799504256279906,3
2024-05-04,592450,Marcus,Semien,0.29460139969180466,0.2726944044719744,1
2024-05-04,605141,Manny,Machado,0.30777468295895977,0.2867473624726196,2
2024-05-04,621043,Juan,Soto,0.3084928467353477,0.3094587605287139,3
2024-05-04,545361,Mike,Zunino,0.3501832110353848,0.3294750649746143,2
2024-05-04,543939,Kyle,Tucker,0.31283047166332456,0.3154691001846754,2
2024-05-05,660271,Shohei,Ohtani,0.3250012727805418,0.356787109187827,2
2024-05-05,641343,Max,Muncy,0.3696591978184669,0.40516263712580386,2
2024-05-05,624413,Mookie,Betts,0.3529549795964057,0.3324247981512834,3
2024-05-05,665487,Trea,Turner,0.24234564549575296,0.2538122159569397,1
2024-05-05,514888,Mike,Trout,0.28302963983096446,0.3156846764419162,2
2024-05-05,592450,Marcus,Semien,0.3804408586854488,0.36070176603383114,2
2024-05-05,605141,Manny,Machado,0.3580260823256992,0.3483031222185732,1
2024-05-05,621043,Juan,Soto,0.3857235147989369,0.3680771793320626,2
2024-05-05,545361,Mike,Zunino,0.28463159215548983,0.28287551100800185,4
2024-05-05,543939,Kyle,Tucker,0.33332141342378313,0.3430829648419261,4
2024-05-06,660271,Shohei,Ohtani,0.3183668556520435,0.29160261812156035,2
2024-05-06,641343,Max,Muncy,0.29615871024059964,0.26096776705120367,2
2024-05-06,624413,Mookie,Betts,0.2672773807131761,0.2871184910873116,4
2024-05-06,665487,Trea,Turner,0.2932719814425904,0.29042924504969525,4
2024-05-06,514888,Mike,Trout,0.3026013025617985,0.3117787563013226,1
2024-05-06,592450,Marcus,Semien,0.19462594999434019,0.22798239852645338,2
2024-05-06,605141,Manny,Machado,0.3547407997448562,0.3433043107240759,2
2024-05-06,621043,Juan,Soto,0.2487498493388515,0.2504469235734306,1
2024-05-06,545361,Mike,Zunino,0.40727200093791255,0.37552072407031084,2
2024-05-06,543939,Kyle,Tucker,0.23965549751678727,0.2524032683952954,4
2024-05-07,660271,Shohei,Ohtani,0.3589957650847359,0.3893709196001501,3
2024-05-07,641343,Max,Muncy,0.22552537913139922,0.25685164761255497,2
2024-05-07,624413,Mookie,Betts,0.24939123557509957,0.2815264569848466,1
2024-05-07,665487,Trea,Turner,0.29418525229218506,0.26184525263268243,2
2024-05-07,514888,Mike,Trout,0.3861008012050498,0.3936148366844785,3
2024-05-07,592450,Marcus,Semien,0.2876162769404494,0.31005985961722016,1
2024-05-07,605141,Manny,Machado,0.27822883354095773,0.31177525408116025,4
2024-05-07,621043,Juan,Soto,0.29045843929345844,0.2803663018266922,4
2024-05-07,545361,Mike,Zunino,0.3721550297910545,0.3975449604483181,1
2024-05-07,543939,Kyle,Tucker,0.34171060558084204,0.330412295512792,4
2024-05-08,660271,Shohei,Ohtani,0.3063903162661362,0.265853146206017,4
2024-05-08,641343,Max,Muncy,0.3256731918205011,0.3038513344638258,3
2024-05-08,624413,Mookie,Betts,0.37539826314595104,0.35747720163426994,2
2024-05-08,665487,Trea,Turner,0.3855085085046116,0.4105936164451854,1
2024-05-08,514888,Mike,Trout,0.18524667764577152,0.24768871198025522,2
2024-05-08,592450,Marcus,Semien,0.3699928063117103,0.33120055229009226,4
2024-05-08,605141,Manny,Machado,0.3518073322978666,0.31957398189026376,3
2024-05-08,621043,Juan,Soto,0.3464087221395531,0.32383792433220465,4
2024-05-08,545361,Mike,Zunino,0.34699081324580205,0.33258939487709954,1
2024-05-08,543939,Kyle,Tucker,0.39753594499042816,0.3731500542000478,2
2024-05-09,660271,Shohei,Ohtani,0.3667168473716703,0.3550845175066321,3
2024-05-09,641343,Max,Muncy,0.29347710359657314,0.29979632459200817,3
2024-05-09,624413,Mookie,Betts,0.3641686886201265,0.3301255789038564,3
2024-05-09,665487,Trea,Turner,0.4235916428544947,0.3874266547761858,4
2024-05-09,514888,Mike,Trout,0.23624416704758544,0.2742820911756722,1
2024-05-09,592450,Marcus,Semien,0.37928052214720026,0.35875821510220796,3
2024-05-09,605141,Manny,Machado,0.33440049481865347,0.3323915314241374,1
2024-05-09,621043,Juan,Soto,0.2570546598498282,0.23814864571500863,2
2024-05-09,545361,Mike,Zunino,0.21357452240919972,0.2897601413652571,2
2024-05-09,543939,Kyle,Tucker,0.287133303038539,0.26233248428465383,1
2024-05-10,660271,Shohei,Ohtani,0.2845592971355139,0.3034816183975851,2
2024-05-10,641343,Max,Muncy,0.2869360700875791,0.26492376518078536,3
2024-05-10,624413,Mookie,Betts,0.3013549425935505,0.2976634289500097,3
2024-05-10,665487,Trea,Turner,0.2744795333393081,0.2794764320749663,1
2024-05-10,514888,Mike,Trout,0.3689459387748235,0.3974432642986562,3
2024-05-10,592450,Marcus,Semien,0.345702177147184,0.3621401631673415,4
2024-05-10,605141,Manny,Machado,0.2604334101116024,0.28043378689108006,2
2024-05-10,621043,Juan,Soto,0.2825322935132098,0.2597411367748778,4
2024-05-10,545361,Mike,Zunino,0.3024726538228668,0.3277994777529102,1
2024-05-10,543939,Kyle,Tucker,0.3721551718426766,0.4012014028496976,4
2024-05-11,660271,Shohei,Ohtani,0.2553307088537819,0.26241209009762706,3
2024-05-11,641343,Max,Muncy,0.40432996691981105,0.3813448662522186,2
2024-05-11,624413,Mookie,Betts,0.31514394324319706,0.3511065977550886,4
2024-05-11,665487,Trea,Turner,0.33411087905490916,0.3270954146244162,3
2024-05-11,514888,Mike,Trout,0.2633499039366868,0.2502736415285433,2
2024-05-11,592450,Marcus,Semien,0.3714037885002283,0.38795302188008607,3
2024-05-11,605141,Manny,Machado,0.29312088091468574,0.31310591310574115,3
2024-05-11,621043,Juan,Soto,0.38836999930870497,0.3373288592042486,4
2024-05-11,545361,Mike,Zunino,0.3449798466302582,0.33505588961280064,4
2024-05-11,543939,Kyle,Tucker,0.35360667736327006,0.32766143509694173,4
2024-05-12,660271,Shohei,Ohtani,0.30746554292039585,0.3005473907174018,4
2024-05-12,641343,Max,Muncy,0.2970128558192419,0.2857733721763965,4
2024-05-12,624413,Mookie,Betts,0.3559327647531405,0.3162973402919636,1
2024-05-12,665487,Trea,Turner,0.24140148519060928,0.2570072258001559,2
2024-05-12,514888,Mike,Trout,0.38577406368505446,0.38207624043726385,3
2024-05-12,592450,Marcus,Semien,0.3072577877331976,0.32316953965976936,2
2024-05-12,605141,Manny,Machado,0.3084700152389959,0.303038549998037,4
2024-05-12,621043,Juan,Soto,0.2688276580426432,0.2717264683562354,3
2024-05-12,545361,Mike,Zunino,0.4236280558364785,0.3762284722423478,3
2024-05-12,543939,Kyle,Tucker,0.28901061957392826,0.2939316582639317,1
2024-05-13,660271,Shohei,Ohtani,0.35494478205310576,0.32062041888251047,2
2024-05-13,641343,Max,Muncy,0.32089141725947934,0.31338667217272986,3
2024-05-13,624413,Mookie,Betts,0.29998336698777667,0.2660854561062382,4
2024-05-13,665487,Trea,Turner,0.20379731675921617,0.21061581403216695,3
2024-05-13,514888,Mike,Trout,0.3639021437964451,0.35608330519939047,1
2024-05-13,592450,Marcus,Semien,0.36443256074958486,0.3202468408958635,2
2024-05-13,605141,Manny,Machado,0.3161877290597335,0.3074852611208873,1
2024-05-13,621043,Juan,Soto,0.26557835532010915,0.2652527443299233,3
2024-05-13,545361,Mike,Zunino,0.3739412933810907,0.38653505384655407,2
2024-05-13,543939,Kyle,Tucker,0.45446916394786746,0.4127963488217832,4
2024-05-14,660271,Shohei,Ohtani,0.28453141573835095,0.30487179072813253,1
2024-05-14,641343,Max,Muncy,0.2763366182320235,0.30623670749429566,3
2024-05-14,624413,Mookie,Betts,0.37713069276058114,0.3668801556593592,1
2024-05-14,665487,Trea,Turner,0.36838725737885636,0.3281387506693457,4
2024-05-14,514888,Mike,Trout,0.31718965761862783,0.3216551783212219,2
2024-05-14,592450,Marcus,Semien,0.23192615847933035,0.2722872977896668,1
2024-05-14,605141,Manny,Machado,0.380201403756307,0.3379562682863675,2
2024-05-14,621043,Juan,Soto,0.3461766049174391,0.3496736379553713,2
2024-05-14,545361,Mike,Zunino,0.2645849665511288,0.2632998448766269,3
2024-05-14,543939,Kyle,Tucker,0.33069505707703967,0.2955317960641421,2
2024-05-15,660271,Shohei,Ohtani,0.40573024692289145,0.3549767082223409,3
2024-05-15,641343,Max,Muncy,0.3904312213771412,0.366922536976568,4
2024-05-15,624413,Mookie,Betts,0.3628778003060218,0.35068136935101407,3
2024-05-15,665487,Trea,Turner,0.30981898939079977,0.30332598309546444,1
2024-05-15,514888,Mike,Trout,0.3106969597753669,0.30810773819718573,4
2024-05-15,592450,Marcus,Semien,0.3740450393117666,0.34777460924805575,1
2024-05-15,605141,Manny,Machado,0.31011266921477654,0.2847715830105072,1
2024-05-15,621043,Juan,Soto,0.35607820556361175,0.3630771601483993,2
2024-05-15,545361,Mike,Zunino,0.2600389328749461,0.2508528557953483,1
2024-05-15,543939,Kyle,Tucker,0.31313278599321626,0.3189833975531964,3
2024-05-16,660271,Shohei,Ohtani,0.4142309385244506,0.3959269988286779,1
2024-05-16,641343,Max,Muncy,0.3631515021214991,0.29873495010634193,2
2024-05-16,624413,Mookie,Betts,0.376657574029368,0.3475925349782425,1
2024-05-16,665487,Trea,Turner,0.31812928609931806,0.28625463051675093,2
2024-05-16,514888,Mike,Trout,0.3189033324188432,0.3281754341498568,4
2024-05-16,592450,Marcus,Semien,0.19078608008053077,0.16260014853455296,3
2024-05-16,605141,Manny,Machado,0.37131943474275314,0.4074509991405625,4
2024-05-16,621043,Juan,Soto,0.2660064087190321,0.2971313240795319,1
2024-05-16,545361,Mike,Zunino,0.3232944189342837,0.3445084267771446,4
2024-05-16,543939,Kyle,Tucker,0.37435652087846905,0.33672723297568086,3
2024-05-17,660271,Shohei,Ohtani,0.2729848918899875,0.31007414947860584,1
2024-05-17,641343,Max,Muncy,0.3470583993180806,0.36363694948783115,4
2024-05-17,624413,Mookie,Betts,0.37467273652256394,0.3633375046116086,2
2024-05-17,665487,Trea,Turner,0.38793019090975506,0.36830303748675725,1
2024-05-17,514888,Mike,Trout,0.2028161182278444,0.25633533842963185,4
2024-05-17,592450,Marcus,Semien,0.30829301096998635,0.27708478685853616,4
2024-05-17,605141,Manny,Machado,0.3324136926022522,0.2961486302783378,3
2024-05-17,621043,Juan,Soto,0.33853491802767477,0.33667493506849694,3
2024-05-17,545361,Mike,Zunino,0.30986988306092295,0.31573249676951776,1
2024-05-17,543939,Kyle,Tucker,0.30528028906370447,0.30479998684017884,4
2024-05-18,660271,Shohei,Ohtani,0.30522558109436576,0.3125198699020185,2
2024-05-18,641343,Max,Muncy,0.3558080335076205,0.33112420545289856,1
2024-05-18,624413,Mookie,Betts,0.29639927646319825,0.2654096448807,2
2024-05-18,665487,Trea,Turner,0.35821157650632746,0.3619262985981926,3
2024-05-18,514888,Mike,Trout,0.26199039266912527,0.2573986436095902,3
2024-05-18,592450,Marcus,Semien,0.40041712379456285,0.39083267762520635,2
2024-05-18,605141,Manny,Machado,0.34077285801461477,0.3495685780361378,3
2024-05-18,621043,Juan,Soto,0.2752973512106466,0.2869462527305922,1
2024-05-18,545361,Mike,Zunino,0.3196346835613612,0.30889116270997447,1
2024-05-18,543939,Kyle,Tucker,0.31560963581862983,0.3511939330898436,4
2024-05-19,660271,Shohei,Ohtani,0.2818686406295046,0.24842391126291796,2
2024-05-19,641343,Max,Muncy,0.4130549832009767,0.4086838884151892,3
2024-05-19,624413,Mookie,Betts,0.33509493226797693,0.31973960823914727,2
2024-05-19,665487,Trea,Turner,0.3493712232897948,0.4106234676219981,4
2024-05-19,514888,Mike,Trout,0.2916775154624557,0.2915482984239504,1
2024-05-19,592450,Marcus,Semien,0.31988703459704815,0.343308757498174,3
2024-05-19,605141,Manny,Machado,0.2530105973765801,0.2603238232715367,3
2024-05-19,621043,Juan,Soto,0.3258612885530257,0.35362964276571124,1
2024-05-19,545361,Mike,Zunino,0.24337099573186055,0.26194495524296907,4
2024-05-19,543939,Kyle,Tucker,0.16841644197065003,0.20555312601467154,1
2024-05-20,660271,Shohei,Ohtani,0.2926809152748891,0.31705205614229953,2
2024-05-20,641343,Max,Muncy,0.2806566533623592,0.2794216025299498,4
2024-05-20,624413,Mookie,Betts,0.2706452403106194,0.3332069385426492,2
2024-05-20,665487,Trea,Turner,0.2542311078661496,0.25716487674569943,2
2024-05-20,514888,Mike,Trout,0.27197964477120723,0.2840819610424055,4
2024-05-20,592450,Marcus,Semien,0.3123578723962403,0.31628195127758824,3
2024-05-20,605141,Manny,Machado,0.22244605236967668,0.2457068421160902,1
2024-05-20,621043,Juan,Soto,0.3848041664450541,0.3542826828131524,1
2024-05-20,545361,Mike,Zunino,0.354545646350947,0.31780919292400295,1
2024-05-20,543939,Kyle,Tucker,0.3716328680578398,0.3373204824390824,3
2024-05-21,660271,Shohei,Ohtani,0.2873271153032011,0.2868264714306808,3
2024-05-21,641343,Max,Muncy,0.2867942787420719,0.27991108095716105,1
2024-05-21,624413,Mookie,Betts,0.28658486189880833,0.30074718683811125,1
2024-05-21,665487,Trea,Turner,0.3110115521125268,0.3163344047806903,2
2024-05-21,514888,Mike,Trout,0.2904203224911632,0.3047579698416567,2
2024-05-21,592450,Marcus,Semien,0.36857847757020734,0.3492090440523265,4
2024-05-21,605141,Manny,Machado,0.3243635914238459,0.31164729734052665,4
2024-05-21,621043,Juan,Soto,0.32559978462962125,0.34746383523673985,2
2024-05-21,545361,Mike,Zunino,0.27607846645795314,0.2764612927467891,4
2024-05-21,543939,Kyle,Tucker,0.35234002991222624,0.3507683262756181,2
2024-05-22,660271,Shohei,Ohtani,0.400270296627229,0.376545099203157,3
2024-05-22,641343,Max,Muncy,0.3603724894561664,0.37106226130879044,3
2024-05-22,624413,Mookie,Betts,0.39975761667739823,0.40587788461847135,4
2024-05-22,665487,Trea,Turner,0.4024246907835499,0.427946113239798,1
2024-05-22,514888,Mike,Trout,0.36844284063337523,0.3516879427498103,3
2024-05-22,592450,Marcus,Semien,0.3119916026916277,0.3393836141446154,3
2024-05-22,605141,Manny,Machado,0.34895379858022874,0.3117323343622752,1
2024-05-22,621043,Juan,Soto,0.32478126223559617,0.31698693029430275,2
2024-05-22,545361,Mike,Zunino,0.4386348947591202,0.39404681068201824,1
2024-05-22,543939,Kyle,Tucker,0.3370927926131518,0.3003468351892567,3
2024-05-23,660271,Shohei,Ohtani,0.3802002086140116,0.3894785367002064,2
2024-05-23,641343,Max,Muncy,0.28470114287742554,0.29459488655190413,4
2024-05-23,624413,Mookie,Betts,0.3712567693723513,0.3209726647116244,1
2024-05-23,665487,Trea,Turner,0.41683903225643476,0.3470529670055789,2
2024-05-23,514888,Mike,Trout,0.26998457271795995,0.27115833645748233,4
2024-05-23,592450,Marcus,Semien,0.23859570140091185,0.22585014660258193,4
2024-05-23,605141,Manny,Machado,0.33885768434075564,0.32002989905077994,4
2024-05-23,621043,Juan,Soto,0.3061766459159303,0.31271840503454656,4
2024-05-23,545361,Mike,Zunino,0.3761838531683657,0.39053822200673954,3
2024-05-23,543939,Kyle,Tucker,0.3816359480268445,0.3465003075549547,1
2024-05-24,660271,Shohei,Ohtani,0.42738858347977216,0.33887973847667235,2
2024-05-24,641343,Max,Muncy,0.38875678125115243,0.33978343323982163,3
2024-05-24,624413,Mookie,Betts,0.29475347313160477,0.3094613964534394,4
2024-05-24,665487,Trea,Turner,0.33417807876156697,0.3269968837953072,1
2024-05-24,514888,Mike,Trout,0.2956815105929443,0.2889904560987798,4
2024-05-24,592450,Marcus,Semien,0.35296069755454346,0.337592120740174,4
2024-05-24,605141,Manny,Machado,0.35352354769430316,0.3225994146057825,1
2024-05-24,621043,Juan,Soto,0.32855175649505103,0.325794255231213,1
2024-05-24,545361,Mike,Zunino,0.2757174886560341,0.2881024983965807,1
2024-05-24,543939,Kyle,Tucker,0.34102472040619186,0.33126594243118,1
2024-05-25,660271,Shohei,Ohtani,0.3033675613510873,0.2955027918648403,3
2024-05-25,641343,Max,Muncy,0.3131656477315914,0.3000651555105297,2
2024-05-25,624413,Mookie,Betts,0.36961180809703426,0.36955581900473233,1
2024-05-25,665487,Trea,Turner,0.2946014022162589,0.2990024064313043,4
2024-05-25,514888,Mike,Trout,0.28380256967291734,0.26925343419355396,3
2024-05-25,592450,Marcus,Semien,0.28484304163650975,0.2978801409199888,2
2024-05-25,605141,Manny,Machado,0.33672408321329317,0.31385501743779537,3
2024-05-25,621043,Juan,Soto,0.3819461873392245,0.3689615400122389,2
2024-05-25,545361,Mike,Zunino,0.3040268053975617,0.339007820614425,2
2024-05-25,543939,Kyle,Tucker,0.3727485149819921,0.3539610016000911,3
2024-05-26,660271,Shohei,Ohtani,0.2583255409977816,0.2482794998354511,4
2024-05-26,641343,Max,Muncy,0.27732899387683535,0.24281228751520495,1
2024-05-26,624413,Mookie,Betts,0.3268363392225778,0.28325918192757765,2
2024-05-26,665487,Trea,Turner,0.212384328575911,0.23622416410203376,1
2024-05-26,514888,Mike,Trout,0.3376875061776148,0.3273572993122924,3
2024-05-26,592450,Marcus,Semien,0.278969175418892,0.26694454209858487,3
2024-05-26,605141,Manny,Machado,0.22794379710282978,0.22662195677796532,1
2024-05-26,621043,Juan,Soto,0.37697446434449294,0.3669696030756207,4
2024-05-26,545361,Mike,Zunino,0.3728605474667831,0.37614414199255797,2
2024-05-26,543939,Kyle,Tucker,0.36436608249260266,0.3375577288718848,2
2024-05-27,660271,Shohei,Ohtani,0.2902622309511424,0.29634294982386944,4
2024-05-27,641343,Max,Muncy,0.2850946253677773,0.29652558892447745,3
2024-05-27,624413,Mookie,Betts,0.36812737726811573,0.38341589183676505,4
2024-05-27,665487,Trea,Turner,0.37105386964861725,0.3409721295155389,4
2024-05-27,514888,Mike,Trout,0.29613130082417205,0.3173571985734972,1
2024-05-27,592450,Marcus,Semien,0.29363972258017473,0.3017742706016757,2
2024-05-27,605141,Manny,Machado,0.30877676789916103,0.29512239405626894,3
2024-05-27,621043,Juan,Soto,0.2813946348923053,0.29472121213298563,2
2024-05-27,545361,Mike,Zunino,0.30682062076826133,0.29008534738262476,3
2024-05-27,543939,Kyle,Tucker,0.2833810450905498,0.2823538643129968,1
2024-05-28,660271,Shohei,Ohtani,0.34814416579054736,0.37601627085663425,1
2024-05-28,641343,Max,Muncy,0.3087791274545631,0.3200603977468127,3
2024-05-28,624413,Mookie,Betts,0.271194332626616,0.25995713715957686,1
2024-05-28,665487,Trea,Turner,0.34863094986340215,0.3276450663806751,2
2024-05-28,514888,Mike,Trout,0.42620177028217887,0.4353849081834514,3
2024-05-28,592450,Marcus,Semien,0.3297172442132313,0.3087307615185656,1
2024-05-28,605141,Manny,Machado,0.4070562210841101,0.36552118441913634,3
2024-05-28,621043,Juan,Soto,0.3201660197211795,0.3251084475178693,1
2024-05-28,545361,Mike,Zunino,0.336008126012495,0.2994590346236023,4
2024-05-28,543939,Kyle,Tucker,0.24535737722524126,0.20136768848960682,2
2024-05-29,660271,Shohei,Ohtani,0.20574205558945383,0.24465240440286481,4
2024-05-29,641343,Max,Muncy,0.30503778584775104,0.3186925974847625,3
2024-05-29,624413,Mookie,Betts,0.3561757601279481,0.31288763194738495,1
2024-05-29,665487,Trea,Turner,0.2820038630252767,0.28145948927548403,4
2024-05-29,514888,Mike,Trout,0.3219726710814789,0.30993884123471876,3
2024-05-29,592450,Marcus,Semien,0.2524139250479775,0.2834018576672056,2
2024-05-29,605141,Manny,Machado,0.2758483560424349,0.29723534782245187,2
2024-05-29,621043,Juan,Soto,0.309031595798761,0.33927382833280845,1
2024-05-29,545361,Mike,Zunino,0.3208144024136425,0.3296088661817309,1
2024-05-29,543939,Kyle,Tucker,0.2899529512050172,0.2812388261436207,4
2024-05-30,660271,Shohei,Ohtani,0.30327934672885465,0.2802268318591796,4
2024-05-30,641343,Max,Muncy,0.22966188718656622,0.29866682868863864,2
2024-05-30,624413,Mookie,Betts,0.2954360614288886,0.30641406091277296,4
2024-05-30,665487,Trea,Turner,0.3056831147369012,0.30193929181670404,1
2024-05-30,514888,Mike,Trout,0.3318013937925646,0.33111580108953287,1
2024-05-30,592450,Marcus,Semien,0.2309045787401516,0.3231889981710357,3
2024-05-30,605141,Manny,Machado,0.36810980667324783,0.3435317506721851,3
2024-05-30,621043,Juan,Soto,0.23405570946099202,0.28258355086078063,4
2024-05-30,545361,Mike,Zunino,0.3436462547654977,0.35313010264688227,3
